id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
307715,Beside The Castle *with Free Wi Fi*,1583173,Yvonne,,"Old Town, Princes Street and Leith Street",55.94877,-3.19564,Entire home/apt,96,3,182,2021-11-29,1.53,1,224,3,
311729,Welcoming B&B -Twin Ensuite,1602979,Azad,,Tollcross,55.94238,-3.20559,Private room,129,1,0,,,7,223,0,
311732,Welcoming B&B -Family Room Ensuite,1602979,Azad,,Tollcross,55.94257,-3.20686,Private room,257,1,1,2021-09-18,0.34,7,281,1,
311733,Welcoming B&B - Single Room,1602979,Azad,,Tollcross,55.94259,-3.20731,Private room,103,1,0,,,7,246,0,
311734,Triple Room at Braveheart Guesthouse,1602979,Azad,,Tollcross,55.94264,-3.20568,Private room,197,1,0,,,7,274,0,
311735,Welcome to our double en-suite room,1602979,Azad,,Tollcross,55.94257,-3.20532,Private room,171,1,0,,,7,286,0,
311736,Family en-suite for 4 at lovely B&B,1602979,Azad,,Tollcross,55.94247,-3.2072,Private room,223,1,0,,,7,288,0,
311737,Family en-suite for 5 at lovely B&B,1602979,Azad,,Tollcross,55.94178,-3.20533,Private room,257,1,0,,,7,279,0,
315724,Stylish B&B - Double/Twin En-Suite,1621514,Mo,,Newington and Dalkeith Road,55.9358,-3.17037,Private room,69,1,1,2020-08-30,0.06,5,0,0,
315725,Stylish Guesthouse -Twin Ensuite,1621514,Mo,,Newington and Dalkeith Road,55.9358,-3.17037,Private room,69,1,0,,,5,216,0,
315726,Stylish B&B - Family Triple Ensuite,1621514,Mo,,Newington and Dalkeith Road,55.93636,-3.17135,Private room,149,1,0,,,5,0,0,
327159,Central Old Town Castle Apt,1672688,Maggie,,"Old Town, Princes Street and Leith Street",55.94688,-3.19712,Entire home/apt,126,1,75,2019-05-21,0.64,2,365,0,
327161,Drummond apt in the heart of Edinburgh's Old Town!,1672688,Maggie,,"Old Town, Princes Street and Leith Street",55.94771,-3.18458,Entire home/apt,143,1,64,2021-09-20,0.58,2,365,2,
327168,5 Star Edinburgh Central Apartment,1672749,Fiona,,Hillside and Calton Hill,55.95969,-3.17738,Entire home/apt,150,2,2,2013-07-01,0.02,1,315,0,
340452,"Bright, unique, quiet and central flat",1727489,Roland,,Hillside and Calton Hill,55.95956,-3.18015,Entire home/apt,78,2,572,2021-12-01,4.81,1,154,49,
350267,Gattopardo Edinburgh Holiday House,1775021,Gino,,Broughton North and Powderhall,55.96331,-3.19121,Entire home/apt,100,2,95,2018-08-27,0.81,4,0,0,
352432,Edinburgh Garden Apartment,1784753,Pamela,,Deans Village,55.94837,-3.22108,Entire home/apt,164,3,90,2021-11-29,0.79,1,167,6,
355938,Parliament Square - Royal Mile,1801836,Shahid,,"Old Town, Princes Street and Leith Street",55.94929,-3.18991,Entire home/apt,208,2,125,2021-12-04,1.07,4,272,6,
356052,"Mia Apartment, Edinburgh City",1775021,Gino,,Broughton South,55.96346,-3.18639,Entire home/apt,85,2,22,2016-08-30,0.19,4,51,0,
361050,Large room in disabled friendly flat - Bruntsfield,1825119,Anne,,Bruntsfield,55.93995,-3.20736,Private room,50,2,60,2021-12-02,0.51,1,160,2,
362653,"Papermill Wynd Chiara Apartment,",1775021,Gino,,Broughton South,55.96398,-3.18636,Private room,95,2,41,2017-05-27,0.37,4,51,0,
363642,Wonderful/beautiful room Edinburgh,1837147,Wendy,,Comiston and Swanston,55.90923,-3.21368,Private room,40,2,68,2019-11-06,0.60,1,346,0,
364717,Stylish B&B - Family  Quad Ensuite,1621514,Mo,,Newington and Dalkeith Road,55.93628,-3.16941,Private room,100,1,0,,,5,0,0,
374626,B&B-Heart of Edinburgh Triple Room,1729542,David & Katy,,"Old Town, Princes Street and Leith Street",55.95303,-3.1998,Private room,150,1,4,2015-03-01,0.04,2,0,0,
375350,B&B-Heart of Edinburgh Double Room,1729542,David & Katy,,"Old Town, Princes Street and Leith Street",55.95291,-3.19996,Private room,120,1,3,2015-11-08,0.03,2,47,0,
376937,"Dario Apartment, Edinburgh",1775021,Gino,,Broughton South,55.96389,-3.18585,Entire home/apt,85,2,74,2019-09-04,0.70,4,51,0,
388297,Stunning villa by Holyrood Park -parking & garden!,1942840,Yvonne,,Willowbrae and Duddingston Village,55.95281,-3.14962,Entire home/apt,206,2,87,2021-08-15,0.76,2,192,1,
389318,"City centre. Walk to Castle, Museum etc. Own bath.",1947854,Rona,,Meadows and Southside,55.94313,-3.1808,Private room,44,2,395,2020-08-31,3.34,1,105,0,
391558,"City centre, lovely reviews, near tram & train.",1958301,Joanne,,"Old Town, Princes Street and Leith Street",55.9577,-3.18784,Entire home/apt,100,4,41,2021-12-06,0.36,1,165,10,
404888,"Quirky, arty apartment in Abbeyhill",1699475,Fiona,,Abbeyhill,55.95426,-3.16724,Entire home/apt,100,3,20,2019-08-24,0.18,1,24,0,
405790,Writers View - Royal Mile near Castle,1947266,John,,"Old Town, Princes Street and Leith Street",55.95006,-3.19234,Entire home/apt,125,3,102,2021-10-26,0.95,1,247,5,
408831,Sunny Room in house with beautiful views,2035652,Liz,,Comiston and Swanston,55.90072,-3.22044,Private room,50,2,76,2020-01-01,0.67,2,72,0,
410413,"Central dble/en-suite,free parking",2042761,Tom,,Hillside and Calton Hill,55.96081,-3.17356,Private room,30,2,275,2020-03-31,2.35,2,8,0,
419487,Booklover's Bed With a View,2084557,Rachel,,"Old Town, Princes Street and Leith Street",55.95044,-3.19512,Entire home/apt,96,4,131,2021-12-12,1.43,1,223,11,
426766,Bright  Clean  Double Room  Ensuite,1961072,Javed,,Prestonfield,55.92897,-3.1552,Private room,60,1,90,2021-12-06,0.77,2,358,7,
426770,Bright & Clean Single Room /Central,1961072,Javed,,Prestonfield,55.92925,-3.15734,Private room,45,1,61,2021-12-04,0.53,2,364,8,
428822,Exclusive en-suite family room near City & airport,2131536,Carmela,,"Barnton, Cammo and Cramond South",55.96202,-3.3119,Private room,100,3,237,2020-01-02,3.63,1,0,0,
442465,One of the rooms in Zeb's flat,851172,Zeb David,,Easter Road and Hawkhill Avenue,55.96074,-3.17009,Private room,59,1,6,2021-12-05,0.05,5,0,1,
447206,Comfy Room behind Holyrood Palace,2220775,Eva,,Abbeyhill,55.95561,-3.16749,Private room,30,2,681,2021-11-29,5.82,4,341,37,
450745,Bright 2 br flat walking distance Royal Mile,2238338,Jen,,Newington and Dalkeith Road,55.94196,-3.17898,Entire home/apt,93,2,139,2021-11-28,2.45,1,214,22,
458510,Central Edinburgh 1 Bedroom Flat,2280137,Gill,,Deans Village,55.95296,-3.20537,Entire home/apt,76,4,211,2021-11-22,1.82,12,342,19,
480324,"Water of Leith View, Edinburgh",2378566,Heather,,North Leith and Newhaven,55.97637,-3.17675,Entire home/apt,119,3,60,2021-10-17,0.69,2,209,7,
481841,Castle View in Trendy Stockbridge,1940604,James,,Stockbridge,55.95943,-3.21418,Entire home/apt,210,2,29,2021-12-05,0.28,1,355,4,
485856,Royal Mile Apt1- Historic Old Town Centre,2404912,Carol,,"Canongate, Southside and Dumbiedykes",55.95078,-3.183,Entire home/apt,95,2,379,2021-11-28,3.32,3,133,26,
493769,"Royal Mile Apartment, 1 bedroom",1906698,Chris,,"Old Town, Princes Street and Leith Street",55.95028,-3.19319,Entire home/apt,81,3,395,2020-09-26,3.40,1,26,0,
497140,"Lovely Quiet Apartment in Gorgie, near City Centre",2452990,Barry,,Gorgie East,55.93864,-3.23089,Entire home/apt,75,6,58,2019-11-04,0.50,1,44,0,
500696,"Castle view flat, citycentre",903026,Susan,,Tollcross,55.94451,-3.2036,Entire home/apt,81,2,244,2021-12-06,2.10,1,25,25,
509191,The Treehouse Room incl. basic Breakfast,851172,Zeb David,,Easter Road and Hawkhill Avenue,55.961281,-3.171197,Private room,33,1,13,2021-12-05,0.12,5,353,4,
513895,5 * City Centre Main Door Flat with Patio& Parking,2531629,Karyn,,Deans Village,55.95005,-3.21074,Entire home/apt,169,2,100,2021-12-05,1.28,1,20,31,
516445,The Park -  Holyrood Road,1801836,Shahid,,"Canongate, Southside and Dumbiedykes",55.95101,-3.17653,Entire home/apt,195,2,174,2019-12-15,1.53,4,309,0,
520802,"Gorgeous Apartment with Stunning Views, Old Town",2562187,Marta,,Abbeyhill,55.95397,-3.16811,Entire home/apt,100,2,68,2021-09-03,0.59,1,159,29,
521385,Beautiful Grassmarket Apartment,2564448,Fiona,,"Old Town, Princes Street and Leith Street",55.94694,-3.19443,Entire home/apt,112,3,254,2021-12-06,2.20,2,284,15,
522765,GuestReady - Beautiful Period Flat by City Center,402191311,GuestReady,,Broughton South,55.96207,-3.1815,Entire home/apt,83,2,16,2021-10-01,0.14,43,355,1,
523134,❤ 4 Poster Family Apt ☆ petfriendly ☆ Free Parking,474757,Annette,,Hillside and Calton Hill,55.95985,-3.17136,Entire home/apt,76,2,229,2020-03-02,2.01,3,0,0,
523395,❤ Family apt ☆ Free WiFi & parking ☆ Pet-friendly,474757,Annette,,Hillside and Calton Hill,55.95985,-3.17136,Entire home/apt,59,2,98,2018-12-16,0.88,3,46,0,
530628,Elegant Stylish Central 5 Bed TownHouse +fast wifi,2605039,John,,Deans Village,55.94924,-3.21623,Entire home/apt,175,1,137,2021-11-25,1.19,2,266,15,
531292,EDINBURGH ROYAL MILE APARTMENT,2609833,Allan,,"Old Town, Princes Street and Leith Street",55.95067,-3.18424,Entire home/apt,97,2,469,2021-12-10,4.23,2,98,47,
545821,Sunny room in Edinburgh+free parking+breakfast,2683229,Sue,,Baberton and Juniper Green,55.90962,-3.28787,Private room,49,1,315,2021-11-28,2.77,1,36,19,
551652,Edinburgh by the sea - Portobello,2710898,Danielle,,Portobello,55.95852,-3.12248,Entire home/apt,65,2,82,2021-11-29,0.72,2,0,3,
551686,Beautiful flat by sea - Portobello,2710898,Danielle,,Portobello,55.95851,-3.12354,Entire home/apt,49,2,79,2020-09-10,0.70,2,0,0,
568026,Immaculate Edinburgh 2 bedroom flat,2794963,Derek,,Polwarth,55.93792,-3.22166,Entire home/apt,55,3,353,2020-08-31,3.10,1,0,0,
573745,Beautiful Two bed Apartment in Leith with parking,2823210,Jessica,,South Leith,55.96673,-3.17416,Entire home/apt,106,2,196,2021-11-25,1.72,1,139,15,
591360,FUNKY 3BR apartment in quiet central neighbourhood,2918371,Rachel,,New Town East and Gayfield,55.9589,-3.18714,Entire home/apt,92,3,283,2021-12-04,2.52,1,232,18,
595335,"Central dble, kitchen, free parking",2042761,Tom,,Hillside and Calton Hill,55.96075,-3.17347,Private room,27,2,151,2020-03-14,1.33,2,13,0,
603446,"1 Bedroom 1 Bath Apartment, Lawnmarket, Royal Mile",2711564,Harvey,,"Old Town, Princes Street and Leith Street",55.95005,-3.18873,Entire home/apt,315,5,6,2017-08-04,0.05,6,365,0,
603502,1 Bedroom 1 Bathroom ROYAL MILE RESIDENCE,2711564,Harvey,,"Old Town, Princes Street and Leith Street",55.95005,-3.18873,Entire home/apt,195,3,2,2021-11-15,0.06,6,353,1,
603674,"4 bedroom 4 Bathroom apt, Royal Mile for 20 guests",2711564,Harvey,,"Old Town, Princes Street and Leith Street",55.95017,-3.18902,Entire home/apt,405,3,35,2021-11-28,0.32,6,294,11,
603996,Ocean's 2 Bedroom Apartment,2989965,Ocean Serviced Apartments,,Western Harbour and Leith Docks,55.98616,-3.18849,Entire home/apt,254,2,102,2020-03-27,1.56,6,318,0,
607248,"VINTAGE apt,pvt GARDEN,wifiNEW TOWN",3008499,Rebecca,,Broughton South,55.96234,-3.1907,Entire home/apt,100,1,508,2021-12-06,4.46,30,327,58,
612137,Double bedroom in quiet flat close to city centre,2056916,Jennet,,Marchmont West,55.93627,-3.19568,Private room,52,1,306,2021-11-28,2.69,1,44,15,
613382,Room to let in comfortable flat,3042010,Richie,,Morningside,55.92622,-3.20788,Private room,41,1,180,2018-06-25,1.59,1,0,0,
615726,"Bright, spacious Victorian flat,",2717567,Carl,,Morningside,55.9255,-3.20878,Entire home/apt,171,90,65,2020-01-05,0.60,1,121,0,
619888,Grassmarket No1 with Amazing Views,3071816,Maureen,,"Old Town, Princes Street and Leith Street",55.94752,-3.197,Entire home/apt,70,3,283,2021-11-22,2.63,8,136,36,
619889,"Grassmarket No.2 next to Castle, amazing views",3071816,Maureen,,"Old Town, Princes Street and Leith Street",55.94696,-3.19844,Entire home/apt,80,3,268,2021-11-22,2.55,8,99,19,
619891,Grassmarket Studio in City Center,3071816,Maureen,,"Old Town, Princes Street and Leith Street",55.94655,-3.19972,Entire home/apt,84,3,311,2021-11-27,2.82,8,143,24,
619892,Royal Mile Apartment in Historic  Old Town,3071816,Maureen,,"Old Town, Princes Street and Leith Street",55.9498,-3.18354,Entire home/apt,93,3,264,2021-11-28,2.49,8,40,23,
622466,"Luxury, City Centre, Free Parking & Wifi - M",173941,Neil,,Dalry and Fountainbridge,55.94342,-3.21801,Entire home/apt,126,2,50,2020-01-04,0.48,5,82,0,
622487,"Luxury, City Centre, Free Parking & Wifi - B",173941,Neil,,Deans Village,55.94569,-3.22026,Entire home/apt,130,2,19,2019-11-16,0.18,5,67,0,
622500,"Luxury, City Centre, Free Parking & Wifi - J",173941,Neil,,Dalry and Fountainbridge,55.94386,-3.21854,Entire home/apt,126,2,108,2021-11-21,1.01,5,3,3,
622532,"Luxury, City Centre, Free Parking & Wifi - G",173941,Neil,,New Town East and Gayfield,55.96067,-3.18611,Entire home/apt,178,2,141,2021-08-01,1.28,5,133,1,
622930,"CENTRAL, BEAUTIFUL, ARTISTS FLAT",3088607,Liam,,Meadows and Southside,55.94253,-3.18437,Entire home/apt,95,1,23,2021-12-05,0.22,3,308,8,
624492,"Fab Festival Flat,under the castle,",3098393,Lorraine,,"Old Town, Princes Street and Leith Street",55.94722,-3.1996,Entire home/apt,220,4,37,2021-08-29,0.33,2,42,1,
627527,Great Location - Dbl Room - Ensuite - Free Parking,3110470,Alan,,Broughton North and Powderhall,55.96706,-3.19422,Private room,57,1,313,2021-09-28,2.75,1,42,13,
633029,Stylish Central 2 Bedroom Apartment,3149701,Eleanor,,Stockbridge,55.95938,-3.2102,Entire home/apt,120,3,124,2021-10-31,1.09,3,0,8,
639079,Smart Apartment by Edinburgh Castle,3149701,Eleanor,,"Old Town, Princes Street and Leith Street",55.94677,-3.19752,Entire home/apt,110,3,205,2021-12-07,1.81,3,3,10,
639942,Home from Home in Edinburgh,3195122,Tamsin,,Hillside and Calton Hill,55.95918,-3.17219,Entire home/apt,90,2,108,2021-08-31,0.97,1,203,2,
640071,"B&B Boutique ""Rooms"" in Townhouse",3195836,Eric,,South Leith,55.96957,-3.16295,Private room,54,2,192,2019-08-08,1.69,3,102,0,
640398,Spacious Twin Room in v. good area.,3196941,Shanna,,"Blackford, West Mains and Mayfield Road",55.92795,-3.17312,Private room,46,2,97,2020-01-01,0.86,4,287,0,
641458,Ocean's Family Apartment,2989965,Ocean Serviced Apartments,,Western Harbour and Leith Docks,55.98616,-3.18849,Entire home/apt,310,2,144,2021-11-06,2.15,6,322,2,
641460,Longstay Apartment · 2 Bedroom Apartment for 5,2989965,Ocean Serviced Apartments,,Western Harbour and Leith Docks,55.98616,-3.18849,Hotel room,120,4,75,2019-11-24,0.74,6,342,0,
641461,"Two Bedroom Apartment, sleeping up to 5 persons.",2989965,Ocean Serviced Apartments,,Western Harbour and Leith Docks,55.98616,-3.18849,Hotel room,120,4,116,2021-07-05,1.67,6,349,1,
642048,A charming Edinburgh colony home,3208179,Mary,,Stockbridge,55.96196,-3.20651,Private room,37,1,51,2018-08-23,0.45,2,45,0,
642252,A small room in a friendly house,3208179,Mary,,Stockbridge,55.96114,-3.20674,Private room,35,1,158,2019-09-28,1.40,2,14,0,
643693,Central Garden Flat + Car Parking,3149701,Eleanor,,Newington and Dalkeith Road,55.94272,-3.17773,Entire home/apt,129,3,102,2021-10-19,0.90,3,203,8,
651278,"Central 2 bed 2 bath with wifi, lift & parking",51094166,Shimon,,Meadowbank and Abbeyhill North,55.95781,-3.16068,Entire home/apt,77,3,196,2021-12-06,1.75,1,101,13,
662990,The Broughton Road Residence,646220,Reserve,,Broughton North and Powderhall,55.96274,-3.19538,Entire home/apt,73,1,7,2020-09-26,0.07,49,354,0,
663405,The Ardmillan Residence No. 1,646220,Reserve,,Polwarth,55.93668,-3.22555,Entire home/apt,120,1,5,2019-03-31,0.05,49,320,0,
675104,"Double Room, Central Edinburgh B&B",3429247,Alison,,Marchmont East and Sciennes,55.93723,-3.1898,Private room,71,3,23,2019-11-30,0.22,2,1,0,
681634,"B&B Boutique ""Twin"" in Townhouse",3195836,Eric,,South Leith,55.96949,-3.16295,Private room,54,2,110,2019-07-07,0.98,3,102,0,
682325,"B&B Boutique ""King"" in Townhouse",3195836,Eric,,South Leith,55.96951,-3.16288,Private room,54,2,150,2019-08-28,1.36,3,102,0,
702800,Courtyard setting near Airport-1,3608201,Vicky,,"Ratho, Ingliston and Gogar",55.91529,-3.34756,Entire home/apt,114,2,406,2021-12-12,3.89,3,22,52,
705751,"Very central Edinburgh apartment, private parking.",3625886,Pat,,Dalry and Fountainbridge,55.94398,-3.21705,Entire home/apt,80,2,206,2020-03-09,1.99,1,0,0,
706832,"Central, elegant, bright loft with stunning views.",3632860,Sam,,Hillside and Calton Hill,55.95996,-3.17707,Entire home/apt,280,2,201,2021-12-06,1.96,1,326,17,
707097,Centre Royal Mile Apartment 3 bedrooms 2 bathrooms,3092851,Lynne,,"Old Town, Princes Street and Leith Street",55.9498,-3.18354,Entire home/apt,328,2,60,2020-01-08,0.55,4,62,0,
728199,"Central, spacious and comfy flat.",3776412,Tom,,Polwarth,55.93692,-3.22414,Private room,50,1,302,2021-12-12,2.71,1,320,22,
732008,51/18 Caledonian Crescent,3810279,Frederika And Agnes,,Dalry and Fountainbridge,55.94192,-3.21878,Entire home/apt,147,1,214,2021-11-28,2.02,2,220,32,
744710,Refurbished Flat in a Georgian Era Building in New Town,3737047,Gareth,,Deans Village,55.95324,-3.20368,Entire home/apt,135,2,203,2021-11-06,1.86,1,135,17,
748646,Great 3db Georgian apt in city cent,3930311,Adrian,,New Town East and Gayfield,55.95747,-3.18962,Entire home/apt,185,3,36,2019-09-01,0.40,1,110,0,
749042,Bright single room near Holyrood Park free parking,3935818,Relo,,Northfield and Piershill,55.95535,-3.14812,Private room,26,2,67,2021-11-21,0.64,1,3,3,
751798,Edinburgh - Crows Nest with stove.,3953260,Simon,,"Old Town, Princes Street and Leith Street",55.94937,-3.18571,Entire home/apt,96,2,238,2021-11-28,2.15,1,1,9,
754100,Edinburgh City Centre/ Royal Mile. Free parking.,3967512,Keith,,"Canongate, Southside and Dumbiedykes",55.95102,-3.1803,Entire home/apt,106,3,281,2021-12-12,2.71,2,311,41,
764949,R1) Twin Room- Shared Facilities,4032602,Kim,,Newington and Dalkeith Road,55.93301,-3.172,Private room,75,1,1,2019-12-08,0.04,7,0,0,
767532,"Jeffrey St (Flat 14), Royal Mile, Old Town",4048288,Martin,,"Old Town, Princes Street and Leith Street",55.95087,-3.18424,Entire home/apt,67,3,78,2020-08-24,0.73,15,0,0,
769648,"Rosslyn: Spacious, quiet, central",4048288,Martin,,Broughton South,55.96569,-3.18386,Entire home/apt,67,3,53,2020-10-05,0.50,15,0,0,
773926,The Corstorphine Residence No. 1,646220,Reserve,,Balgreen and Roseburn,55.9398,-3.26717,Entire home/apt,72,1,9,2021-11-24,0.12,49,349,4,
790170,Waterfront Apartment Amazing Views,4155880,Don,,Western Harbour and Leith Docks,55.98613,-3.18804,Entire home/apt,170,3,72,2021-12-06,0.70,1,156,4,
793577,Edinburgh Memories,3899873,Stephen,,New Town East and Gayfield,55.95828,-3.19045,Private room,80,3,282,2021-12-06,2.59,1,70,29,
821573,Royal Mile- lovely 1600's Close,372744,Richard,,"Canongate, Southside and Dumbiedykes",55.95343,-3.17467,Entire home/apt,100,2,26,2021-11-19,0.26,3,113,16,
822829,Fabulous City Center Apartment Edin,1521996,Armando,,"Old Town, Princes Street and Leith Street",55.9562,-3.19168,Entire home/apt,351,2,153,2021-11-14,1.43,3,250,12,
835396,Warrender Apartment Edinburgh,4368884,Peter,,Marchmont West,55.93634,-3.1984,Entire home/apt,110,2,206,2021-12-05,1.93,2,90,22,
838551,"Twin Room, Central Edinburgh B&B",3429247,Alison,,Marchmont East and Sciennes,55.93922,-3.19157,Private room,64,2,72,2020-03-09,0.80,2,1,0,
839192,Lovely Double/Twin in v. good area.,3196941,Shanna,,"Blackford, West Mains and Mayfield Road",55.92621,-3.17274,Private room,40,2,18,2018-04-03,0.18,4,287,0,
847909,Edinburgh Modern Beach Retreat,4426248,Gloria,,Portobello,55.95716,-3.12191,Entire home/apt,45,4,79,2018-09-21,0.76,1,1,0,
850755,The Hart Street Residence No. 1,646220,Reserve,,New Town East and Gayfield,55.95955,-3.18734,Entire home/apt,91,1,14,2021-11-14,0.14,49,334,3,
853803,New Town (not Leith) central flat  Leopold Place,4458217,Anne,,Hillside and Calton Hill,55.95807,-3.18317,Entire home/apt,105,4,19,2019-07-06,0.17,1,0,0,
860170,Classical Apartment on the Royal Mile,1366276,Calim,,"Old Town, Princes Street and Leith Street",55.94927,-3.19407,Entire home/apt,166,3,822,2021-12-09,7.73,2,249,88,
864416,Large Room behind Holyrood Palace,2220775,Eva,,Abbeyhill,55.95392,-3.16883,Private room,30,2,424,2021-12-02,3.93,4,340,29,
867520,Superb Double Room with en suite,4562229,Sylvia,,"Craigleith, Orchard Brae and Crewe Toll",55.95638,-3.23293,Private room,60,2,27,2020-01-01,0.28,1,346,0,
868144,City centre grandeur,3540665,Abbey,,Canonmills and New Town North,55.95896,-3.19764,Entire home/apt,152,2,94,2020-09-15,0.90,2,134,0,
883026,Smart 3 bedroomed flat with parking,2280137,Gill,,New Town East and Gayfield,55.96003,-3.18708,Entire home/apt,156,4,266,2021-12-10,2.53,12,326,21,
893085,The David Hume Residence (Edinburgh),646220,Reserve,,"Old Town, Princes Street and Leith Street",55.95007,-3.1927,Entire home/apt,114,1,3,2021-11-21,0.07,49,255,1,
