id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
242141,Vienna terrace-apartment  on U1/Central Station,1310252,Maria,,Wieden,48.18746,16.37478,Entire home/apt,57,1,174,2021-11-22,1.78,1,316,12,
242216,Apartment in the green at Prater,1271221,Familien,,Leopoldstadt,48.2202,16.39907,Entire home/apt,40,5,204,2021-11-22,1.68,2,202,12,
242287,Comfortable city flat at Rennweg,1271221,Familien,,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,2021-10-02,1.38,2,282,11,
244031,Stadtnest Apartment for 4,1280395,Barbara,,Mariahilf,48.19249,16.34447,Entire home/apt,120,2,27,2021-11-07,0.23,4,343,2,
244032,"Your beautiful, central& sunny home",1280331,Corinna & Team,,Mariahilf,48.19214,16.34293,Entire home/apt,85,2,150,2021-07-26,1.24,2,344,3,
244919,"Apartment ""Modern Vienna Enkplatz""",647465,Sylvia,,Simmering,48.17691,16.41262,Entire home/apt,65,7,1,2015-02-16,0.01,2,0,0,
247879,Stadtnest (City Nest) Studio for 2,1280395,Barbara,,Mariahilf,48.19285,16.34503,Entire home/apt,60,2,36,2021-10-24,0.33,4,0,3,
251790,Room with a view near the center,1266494,Judith,,Leopoldstadt,48.21928,16.38104,Entire home/apt,50,3,83,2021-11-02,0.68,2,345,12,
252052,City Centre with Garden! Apt. 11,175131,Ingela,,Neubau,48.20549,16.35443,Entire home/apt,179,2,228,2021-11-06,1.85,15,98,4,
263788,Classic & Cool Urban Living Vienna,1384125,Christian,,Leopoldstadt,48.21992,16.37994,Entire home/apt,77,2,133,2021-11-15,1.09,1,124,7,
265300,Concerto large 3-bedroom apartment nearJudenplatz,1391676,Christian,,Innere Stadt,48.21104,16.36991,Entire home/apt,224,1,103,2021-11-16,0.97,8,168,8,
271754,Room with a view near the center,1266494,Judith,,Leopoldstadt,48.21928,16.38104,Entire home/apt,50,4,69,2021-09-26,0.59,2,222,2,
271872,Rent Holiday Apartment in Vienna!,1422776,Isabella Tabibian,,Margareten,48.18747,16.34898,Entire home/apt,112,4,6,2020-01-02,0.05,1,365,0,
272589,Cozy Studio Apt - directly in the heart of Vienna!,1426583,Cecilia & Walfried,,Wieden,48.19916,16.36657,Entire home/apt,110,14,7,2019-12-11,0.16,6,241,0,
275667,NEWLY RENOVATED DOWNTOWN FLAT #7,1440944,Stephanie,,Wieden,48.19204,16.36592,Entire home/apt,39,2,151,2021-11-23,1.31,4,345,23,
275668,UR OWN DOWNTOWN VIENNA FLAT #15,1440944,Stephanie,,Wieden,48.19328,16.36755,Entire home/apt,46,2,181,2021-11-23,1.61,4,347,18,
276893,Apartment with balcony in trendy neighborhood,1446342,Schoen,,Neubau,48.20287,16.34555,Entire home/apt,126,2,124,2021-11-14,1.02,5,95,4,
280960,"Your beautiful,central & quiet home",1280331,Corinna & Team,,Mariahilf,48.19253,16.34314,Entire home/apt,65,2,82,2021-08-30,0.70,2,345,6,
289195,Apartment Kalrskirche 1,685572,Christoph,,Wieden,48.19762,16.37036,Entire home/apt,248,3,30,2021-09-30,0.41,5,346,5,
291635,City Apartment at the Danube Canal,1510847,Katerina,,Brigittenau,48.23429,16.36409,Entire home/apt,48,2,259,2021-11-22,2.22,3,334,11,
292457,Vienna CityApartments - Premium 1,1235709,Guido,,Meidling,48.17757,16.32669,Entire home/apt,87,2,79,2021-07-17,0.67,10,28,1,
293442,Charming apartment near city center!,1108400,Dan,,Leopoldstadt,48.21699,16.3839,Entire home/apt,62,5,136,2021-11-11,1.12,42,334,30,
293667,SUITE - 10 hotspots in 10 minutes,1100216,Belinda,,Margareten,48.18461,16.35976,Entire home/apt,40,5,260,2021-10-20,2.17,2,120,5,
298176,Traditional Apartments Vienna City,1537009,Ingeborg,,Brigittenau,48.23456,16.37933,Entire home/apt,62,7,61,2020-08-30,0.50,1,352,0,
300074,Spacious and suburban apartment,1540643,Agnes,,Whring,48.23563,16.32329,Entire home/apt,40,1,0,,,1,0,0,
300702,Beautiful Apartment near Schwedenplatz - Apt 15,1547126,Anna & Vladan,,Innere Stadt,48.20994,16.3787,Entire home/apt,126,1,453,2020-03-15,3.77,37,229,0,
302499,Fragola Verde - my home in vienna,1557725,Kurt & Sabine,,Landstra§e,48.19779,16.40265,Entire home/apt,69,4,4,2018-08-25,0.03,3,218,0,
311836,"Near Palace Schönbrunn, Apt. 3",175131,Ingela,,Rudolfsheim-Fnfhaus,48.18467,16.32795,Entire home/apt,116,1,83,2020-08-16,0.72,15,353,0,
311904,COMFORT SUITE- 10Hotspots10Minuten,1100216,Belinda,,Margareten,48.18461,16.35976,Entire home/apt,40,5,121,2021-11-13,1.02,2,83,4,
320953,VIP City Apartment - Low Budget,1643928,Harry,,Margareten,48.18647,16.36386,Entire home/apt,72,1,346,2021-11-21,2.91,24,356,22,
322786,BIG CENTRAL Space w/Sauna & Garden,146196,Sandra,,Neubau,48.20572,16.34609,Entire home/apt,99,2,329,2021-11-21,2.79,4,69,13,
327876,Beautiful Loft-style Apartment,1675660,Anja,,Ottakring,48.20902,16.3317,Entire home/apt,55,5,53,2021-06-07,0.46,1,161,1,
328756,"Child friendly, bright and charming flat for 3",1679234,Alessandro,,Margareten,48.18759,16.35127,Entire home/apt,72,5,70,2021-11-30,0.59,1,362,3,
333486,Cosy appartment near city center :),1698829,Susanna,,Leopoldstadt,48.22232,16.3722,Entire home/apt,45,30,12,2019-06-27,0.14,1,0,0,
335271,Central flat - trendy neighborhood,1446342,Schoen,,Neubau,48.20472,16.35186,Entire home/apt,60,28,58,2018-08-03,0.49,5,340,0,
342504,Quiet & Sunny Familyhouse (Garden & Pool),1738140,Michael-Andreas,,Meidling,48.168,16.33033,Entire home/apt,225,4,55,2021-08-23,0.63,1,238,2,
349539,Wake up with a glance to the sky,1770728,Reinhold,,Hernals,48.2188,16.32799,Private room,42,2,13,2019-01-02,0.11,1,0,0,
349560,Citycenter+Terrace + free garage,1771038,Agnes,,Landstra§e,48.20916,16.39557,Entire home/apt,76,7,29,2021-11-03,0.30,2,339,5,
349676,City center Metro U4,1771038,Agnes,,Margareten,48.18825,16.3478,Entire home/apt,69,31,40,2018-05-18,0.40,2,365,0,
358058,Feel at home with private! bathroom,1785960,Ulrike,,Ottakring,48.21912,16.30937,Private room,28,2,173,2021-11-27,1.46,2,248,6,
358337,Stadtnest Bed & Breakfast - Wien,1280395,Barbara,,Mariahilf,48.19283,16.34387,Private room,85,2,3,2018-09-11,0.05,4,365,0,
370985,Cosy apartment  near the old city,1869188,Peter,,Mariahilf,48.198,16.35492,Entire home/apt,50,3,142,2021-11-24,1.22,1,335,15,
373516,Apartment Traditional Living Vienna,1877998,Maria-Ellena,,Whring,48.23252,16.31765,Entire home/apt,86,2,25,2017-09-14,0.21,1,365,0,
392603,absolutely spectacular location,1963384,Caroline,,Innere Stadt,48.20904,16.37182,Entire home/apt,140,3,80,2021-11-25,0.71,1,329,2,
392757,VCA3  Palais Brambilla - studio with city views,1833176,Markus,,Innere Stadt,48.21496,16.37161,Entire home/apt,110,1,89,2021-10-14,0.76,3,327,4,
392905,City Apartment 1- Palais Brambilla romantic style,1833176,Markus,,Innere Stadt,48.21351,16.37282,Entire home/apt,99,1,43,2021-10-04,0.39,3,322,2,
393961,City Apartment 2- Palais Brambilla - 1920ies style,1833176,Markus,,Innere Stadt,48.21318,16.37486,Entire home/apt,124,1,65,2021-11-01,0.63,3,316,2,
397617,bright+colourful loft - near Hauptbahnhof,1986417,Mave,,Favoriten,48.17437,16.39339,Entire home/apt,100,4,177,2019-12-30,1.51,2,88,0,
404083,nice apartment in central location,2015270,Christoph,,Leopoldstadt,48.2184,16.39906,Entire home/apt,99,2,214,2021-06-28,1.83,2,283,1,
404657,"Sunny, quiet and central apartment with terrace",1693552,Joseph,,Mariahilf,48.19447,16.35099,Entire home/apt,73,180,57,2021-09-14,0.92,1,222,1,
407718,ridin´ high in downtown vienna!,1975126,Alexander,,Innere Stadt,48.21134,16.36775,Entire home/apt,192,1,36,2021-10-28,0.32,1,365,4,
421218,Studio Apartment Naschmarkt,2094710,Christina,,Mariahilf,48.1978,16.3572,Entire home/apt,65,120,167,2020-11-28,1.43,1,56,0,
430037,Sonata large 1-bedroom apartment nearJudenplatz,1391676,Christian,,Innere Stadt,48.21104,16.36991,Entire home/apt,176,1,39,2021-10-18,0.36,8,180,5,
431055,Enjoy the quietness of the modern & central studio,2142888,Simon,,Mariahilf,48.19158,16.34999,Entire home/apt,94,3,42,2021-07-02,0.36,2,241,1,
432365,VIENNA CENTER – BELVEDERE 23,2150005,Ramona,,Landstra§e,48.19306,16.38798,Entire home/apt,54,4,381,2021-11-09,3.29,4,332,10,
438073,Walking distance from St Cathedral,624511,Mathias,,Leopoldstadt,48.2189,16.38366,Entire home/apt,100,2,66,2020-01-01,0.63,2,342,0,
455314,"Central, quiet, fully equipped",2262994,Christine,,Rudolfsheim-Fnfhaus,48.19983,16.33778,Entire home/apt,46,1,620,2021-11-26,5.38,2,174,10,
457863,"cosy,central,free WiFi &gayfriendly",2274716,Ines & Sabrina,,Alsergrund,48.23128,16.36146,Entire home/apt,70,1,6,2016-01-01,0.05,1,222,0,
459656,Summer in Vienna!!,1085855,Kerstin,,Josefstadt,48.2098,16.34602,Entire home/apt,120,3,10,2021-07-31,0.11,1,0,1,
461361,LedererLeo,2293155,Lee,,Josefstadt,48.21189,16.34926,Entire home/apt,50,1,119,2020-07-04,1.03,1,193,0,
462758,special place for special people near Hauptbahnhof,2299560,Veronika,,Favoriten,48.17774,16.38232,Private room,39,2,125,2021-09-26,1.08,1,308,1,
465925,Zentral gelegenes Apartment Alina,2313955,Marina,,Mariahilf,48.19156,16.33941,Entire home/apt,99,1,35,2021-07-18,0.48,4,346,1,
468889,Traditional Apartments Vienna TAV,2327667,Andreas,,Brigittenau,48.23536,16.38022,Entire home/apt,66,2,39,2021-11-22,0.34,6,291,13,
481895,VIENNA CENTER – BELVEDERE 22,2150005,Ramona,,Landstra§e,48.19306,16.38798,Entire home/apt,49,4,429,2021-11-15,3.69,4,299,14,
482052,1BR KLIMT Apartment,13336646,Hotel Klimt,,Penzing,48.19676,16.28851,Entire home/apt,56,1,6,2018-08-10,0.05,7,116,0,
482090,U3 Meiselmarkt - Schönbrunnnähe,2387347,Manuela,,Rudolfsheim-Fnfhaus,48.1969,16.31793,Private room,40,14,0,,,1,365,0,
488723,Sunny apartment right on Augarten,2418146,Gisella,,Brigittenau,48.22875,16.37405,Entire home/apt,70,6,115,2021-09-18,1.09,15,27,7,
492555,Little paradise + BMW (6 min to center),2271419,Nura,,Favoriten,48.17297,16.37754,Entire home/apt,100,7,44,2021-09-08,0.38,2,365,1,
501717,"Apartment Marc-Antonius, 2.Bezirk Prater",2447783,Maria And Chris,,Leopoldstadt,48.22329,16.38644,Entire home/apt,49,2,179,2020-09-13,1.55,1,222,0,
502521,Beautiful Apparment Near the Center,2479968,Emma,,Margareten,48.18503,16.35128,Entire home/apt,87,3,128,2021-09-04,1.11,1,159,1,
527931,Large Vienna Centre Ap. w/ Terrace,1608476,Tobias,,Leopoldstadt,48.21872,16.3737,Entire home/apt,109,2,198,2020-12-12,1.76,1,0,1,
529594,First-Class-Apartments Schoenbrunn,2602205,First-Class-Apartment,,Meidling,48.17998,16.32104,Entire home/apt,105,4,38,2021-11-08,0.33,1,285,2,
543409,privateroom downtown absolute quiet,2671443,Christoph,,Landstra§e,48.20121,16.38976,Private room,100,1,179,2021-11-21,1.84,1,365,1,
545094,"Little Room ""Old Vienna"" (Calm)",2670197,Christian,,Ottakring,48.21517,16.31864,Entire home/apt,23,5,88,2021-11-23,0.78,1,295,10,
560952,Centrally located in the 8.district,2757977,Ursula,,Josefstadt,48.20776,16.34295,Private room,46,1,134,2021-11-02,1.20,1,346,17,
563275,SUNNY APARTMENT DOWNTOWN VIENNA #23,1440944,Stephanie,,Wieden,48.19356,16.36768,Entire home/apt,44,2,155,2021-11-21,1.37,4,328,11,
566572,vienna city loft schönbrunn U3,2786751,Anna,,Rudolfsheim-Fnfhaus,48.19813,16.31826,Entire home/apt,52,3,22,2017-07-31,0.19,1,0,0,
569990,Studio Apartment incl Wifi & car parking,2805014,Appartements,,Floridsdorf,48.26141,16.38739,Entire home/apt,62,5,3,2020-01-03,0.05,3,350,0,
569995,Apartment including Wifi & free car parking,2805014,Appartements,,Floridsdorf,48.26134,16.38735,Entire home/apt,72,5,6,2021-09-19,0.11,3,350,1,
569997,Beautiful Suite Apartment in Vienna Boardinghouse,2805014,Appartements,,Floridsdorf,48.26149,16.38753,Entire home/apt,82,5,2,2021-09-30,0.04,3,358,1,
570241,Apartment Magdalenenstrasse I,2805424,Robert,,Mariahilf,48.19395,16.35237,Entire home/apt,75,3,49,2020-04-05,0.48,22,283,0,
570242,Apartment Praterstrasse76,2805424,Robert,,Leopoldstadt,48.21828,16.39093,Entire home/apt,80,6,51,2021-11-19,0.90,22,355,9,
570243,Apartment Rotensterngasse,2805424,Robert,,Leopoldstadt,48.21886,16.38417,Entire home/apt,80,14,33,2020-01-03,0.32,22,252,0,
570246,Apartment Max Winter Platz,2805424,Robert,,Leopoldstadt,48.22123,16.4003,Entire home/apt,70,90,12,2021-09-26,0.11,22,356,2,
573333,Loft in Viennas creative district,2118680,Thomas,,Neubau,48.2031,16.34571,Entire home/apt,129,2,46,2021-08-27,0.41,1,162,3,
575126,Luxury Flat in  of Vienna - Room#1,1820023,Eva,,Leopoldstadt,48.21579,16.38357,Private room,71,1,276,2021-11-01,2.43,3,333,14,
576960,Old-Town-Dreams Apt in the Center,608240,Andrei,,Innere Stadt,48.20845,16.37793,Entire home/apt,82,3,413,2021-11-29,3.62,2,312,27,
599060,Rooftop/7. District/Close to Spittelberg/AC/Garage,2888212,Gerhard,,Neubau,48.20147,16.34304,Entire home/apt,190,3,23,2021-05-28,0.23,1,4,1,
600477,Terrace Suite Gustav Mahler ****,540246,Christian,,Ottakring,48.21479,16.33843,Entire home/apt,34,1,293,2021-11-21,2.58,6,258,5,
601111,Apartment near Kunsthaus Vienna,2974889,Georgi,,Landstra§e,48.20909,16.39405,Entire home/apt,79,3,1,2015-10-05,0.01,3,1,0,
603258,Central apartment near Naschmarkt,1446342,Schoen,,Wieden,48.19551,16.37011,Entire home/apt,113,3,74,2021-07-06,0.65,5,126,1,
604215,Viennese flair superbly located,3319864,Eric,,Neubau,48.20409,16.35473,Entire home/apt,99,3,254,2021-10-31,2.23,1,280,3,
605062,♥Marvellous viennese old building♥,2725698,Carina,,Josefstadt,48.21098,16.34344,Shared room,45,5,7,2012-10-16,0.06,2,356,0,
610592,Visit Museums from an Arty Apartment in the Design District,3027372,Maria,,Neubau,48.20142,16.3515,Entire home/apt,53,4,111,2021-11-23,1.02,1,188,21,
615011,sunny.overlooking roofs.charming T37,3049637,Kiki,,Wieden,48.19295,16.36607,Entire home/apt,37,1,280,2021-11-11,2.48,6,348,18,
627455,"Wien im Herzen, Vienna Downtown",2915187,Wolfgang,,Landstra§e,48.21218,16.38909,Entire home/apt,75,2,124,2021-11-20,1.18,2,304,9,
628755,Two bedrooms - strategic location,3123343,Benjamin,,Wieden,48.18931,16.37036,Entire home/apt,80,4,26,2019-12-30,0.36,3,0,0,
638309,KLIMT Hotelroom (1-4),13336646,Hotel Klimt,,Penzing,48.19558,16.29074,Entire home/apt,43,2,21,2019-11-18,0.28,7,116,0,
643546,Central New Design Apartment 38A,2965217,Jacqueline,,Leopoldstadt,48.22139,16.39656,Entire home/apt,50,1,5,2020-10-30,0.05,6,0,0,
651121,Centric room with greenview in secure area - 15m²,1031409,Hannes,,Whring,48.22571,16.3469,Private room,16,90,7,2019-06-01,0.13,2,274,0,
655525,Vienna Center Apartment Wieden,3299876,Angelo,,Wieden,48.19176,16.36493,Entire home/apt,56,4,26,2021-11-01,0.24,1,362,2,
673170,Central 72m2 Apartment - Belvedere,3415690,Daniel,,Wieden,48.19399,16.37698,Entire home/apt,90,3,0,,,1,283,0,
687102,Elegant Apartment in City Center,115014113,Peter,,Wieden,48.19692,16.37234,Entire home/apt,148,5,166,2020-01-04,1.51,1,0,0,
690832,Cozy Apartment near Centre + Wi-Fi,3530452,Shantia,,Alsergrund,48.2208,16.3674,Entire home/apt,39,2,107,2021-07-07,1.00,1,0,1,
701962,Walk everywhere - Prime Location,1426583,Cecilia & Walfried,,Wieden,48.19931,16.36627,Entire home/apt,139,14,23,2019-12-07,0.21,6,268,0,
706621,Ily's place - Boutique apt. In Vie,3632088,Ilana,,Josefstadt,48.21022,16.35098,Entire home/apt,65,2,384,2021-11-29,3.44,2,216,37,
708088,Luxury Flat in  of Vienna - Room # 2 aircondition,1820023,Eva,,Leopoldstadt,48.21506,16.38471,Private room,75,1,246,2021-11-01,2.21,3,331,13,
708972,Apartment Giuliano Vienna,3647503,Slavo,,Leopoldstadt,48.21753,16.41384,Entire home/apt,80,1,33,2021-04-09,0.30,1,310,3,
711078,Vienna center margareten apartment,3659626,Milena,,Margareten,48.18816,16.35526,Entire home/apt,42,2,55,2021-01-18,0.54,1,285,1,
714920,Your Luxury Rooftop Penthouse with Balcony - # 1,8320120,Lieschen,,Wieden,48.18982,16.36472,Entire home/apt,114,2,363,2021-11-23,3.76,2,279,26,
718684,Traditional Apartments Vienna- City,2327667,Andreas,,Neubau,48.20188,16.33795,Entire home/apt,61,3,158,2021-09-06,1.59,6,304,3,
729796,Modern with 12qm balcony near Danube,3793751,Lucia,,Leopoldstadt,48.22927,16.3948,Entire home/apt,53,3,9,2019-12-03,0.18,2,0,0,
730288,Designer Flat: 10 Minutes to Center,977695,Harald,,Ottakring,48.21265,16.33539,Entire home/apt,69,3,19,2021-09-05,0.17,4,255,1,
730325,"Cosy Flat, 10 Min to City Center",977695,Harald,,Ottakring,48.21333,16.33329,Entire home/apt,69,3,3,2015-07-22,0.03,4,0,0,
731862,Days in Vienna,3809727,Johannes & Johanna,,Innere Stadt,48.21366,16.37426,Entire home/apt,100,3,408,2021-11-20,3.67,1,281,15,
750048,LOVELY&LIGHT APT at Yppenplatz,3943224,Rike,,Hernals,48.2146,16.3346,Entire home/apt,79,2,24,2016-01-03,0.22,1,0,0,
751185,**Cozy CityAp 80sqm(!) AUGARTEN**,861392,Gary,,Brigittenau,48.22728,16.37061,Entire home/apt,74,3,111,2021-11-03,1.05,3,225,3,
757295,Charming City Apartment in Vienna,3418389,Lilu,,Landstra§e,48.21047,16.38954,Entire home/apt,160,2,69,2020-02-05,0.63,1,0,0,
758811,Georgeous Apartment near Stephansdom - Apt 11,1547126,Anna & Vladan,,Innere Stadt,48.20751,16.37899,Entire home/apt,95,1,300,2021-09-05,2.71,37,176,2,
759562,Nette Garconniere in ruhiger Gasse-super Anbindung,2457773,Carolin,,Ottakring,48.20857,16.30538,Entire home/apt,29,20,3,2013-01-23,0.03,1,193,0,
763157,Atmospheric flat at Augarten,2418146,Gisella,,Brigittenau,48.22883,16.37384,Entire home/apt,77,10,205,2021-11-16,1.86,15,51,11,
766088,"apartment Döbling, near Grinzing",4039784,Gerlinde,,Dbling,48.26035,16.36282,Entire home/apt,85,2,0,,,1,0,0,
770418,Homelike Apartment in Vienna,4064353,Carina,,Meidling,48.17902,16.33171,Entire home/apt,80,1,110,2020-07-25,1.07,2,360,0,
774449,Bedroom in the heart of Vienna,4085852,Andrea,,Wieden,48.18892,16.37537,Private room,48,2,57,2020-01-02,0.52,1,354,0,
