listing_id,date
299194,2015-02-09
299194,2015-03-09
299194,2015-03-16
299194,2015-04-06
299194,2015-04-07
299194,2015-04-12
299194,2015-04-17
299194,2015-04-19
299194,2015-04-25
299194,2015-04-27
299194,2015-05-04
299194,2015-05-15
299194,2015-05-23
299194,2015-05-24
299194,2015-05-28
299194,2015-05-30
299194,2015-05-31
299194,2015-06-15
299194,2015-06-16
299194,2015-06-22
299194,2015-06-26
299194,2015-07-01
299194,2015-07-04
299194,2015-07-06
299194,2015-07-12
299194,2015-07-14
299194,2015-07-15
299194,2015-07-16
299194,2015-07-25
299194,2015-07-26
299194,2015-07-28
299194,2015-07-31
299194,2015-08-01
299194,2015-08-02
299194,2015-08-11
299194,2015-08-14
299194,2015-08-16
299194,2015-08-21
299194,2015-08-23
299194,2015-08-25
299194,2015-08-31
299194,2015-09-07
299194,2015-09-15
299194,2015-09-17
299194,2015-09-27
299194,2015-09-28
299194,2015-10-04
299194,2015-10-11
299194,2015-10-25
299194,2015-11-04
299194,2015-11-16
299194,2015-11-23
299194,2015-11-29
299194,2015-12-06
299194,2015-12-11
299194,2015-12-24
299194,2015-12-27
299194,2015-12-31
299194,2016-01-02
299194,2016-01-04
299194,2016-01-22
299194,2016-01-24
299194,2016-02-14
299194,2016-02-28
299194,2016-03-30
299194,2016-06-20
299194,2016-09-09
299194,2016-09-18
299194,2016-09-19
299194,2016-10-02
299194,2016-10-10
299194,2016-10-16
299194,2016-11-10
299194,2016-11-25
299194,2016-11-27
299194,2016-12-04
299194,2016-12-08
299194,2016-12-11
299194,2016-12-25
299194,2016-12-28
299194,2016-12-29
299194,2017-01-01
299194,2017-01-02
299194,2017-01-29
299194,2017-02-12
299194,2017-02-15
299194,2017-02-26
299194,2017-04-08
299194,2017-04-09
299194,2017-04-16
299194,2017-04-30
299194,2017-05-11
299194,2017-05-15
299194,2017-05-18
299194,2017-05-21
299194,2017-05-31
299194,2017-06-01
299194,2017-06-04
299194,2017-06-11
299194,2017-06-17
299194,2017-06-22
299194,2017-06-29
299194,2017-07-11
299194,2017-07-23
299194,2017-07-30
299194,2017-07-31
299194,2017-08-02
299194,2017-08-04
299194,2017-08-05
299194,2017-08-08
299194,2017-08-09
299194,2017-08-10
299194,2017-08-12
299194,2017-08-13
299194,2017-08-17
299194,2017-08-19
299194,2017-08-20
299194,2017-08-28
299194,2017-08-31
299194,2017-09-03
299194,2017-09-10
299194,2017-09-18
299194,2017-09-24
299194,2017-10-02
299194,2017-10-24
299194,2017-10-29
299194,2017-11-05
299194,2017-11-12
299194,2017-11-19
299194,2017-11-26
299194,2017-12-06
299194,2017-12-10
299194,2017-12-28
299194,2017-12-29
299194,2018-01-01
299194,2018-01-02
299194,2018-01-21
299194,2018-03-04
299194,2018-03-18
299194,2018-04-01
299194,2018-04-02
299194,2018-04-08
299194,2018-04-10
299194,2018-04-15
299194,2018-04-23
299194,2018-05-20
299194,2018-05-28
299194,2018-05-29
299194,2018-06-08
299194,2018-06-09
299194,2018-06-10
299194,2018-06-17
299194,2018-07-04
299194,2018-07-06
299194,2018-07-08
299194,2018-07-16
299194,2018-07-22
299194,2018-07-30
299194,2018-08-03
299194,2018-08-09
299194,2018-08-21
299194,2018-08-24
299194,2018-08-31
299194,2018-09-16
299194,2018-10-07
299194,2018-10-23
299194,2018-10-28
299194,2018-11-19
299194,2018-12-30
299194,2019-01-01
299194,2019-03-30
299194,2019-04-08
299194,2019-05-05
299194,2019-05-23
299194,2019-05-31
299194,2019-06-14
299194,2019-06-29
299194,2019-07-08
299194,2019-07-14
299194,2019-08-09
299194,2019-08-26
299194,2019-09-08
299194,2019-09-15
299194,2019-10-26
299194,2019-10-28
299194,2019-12-01
299194,2020-01-19
299194,2020-02-04
299194,2020-02-16
299194,2020-04-02
299194,2020-07-19
299194,2020-07-26
299194,2020-08-02
299194,2020-08-08
299194,2020-08-20
299194,2020-08-26
299194,2020-08-31
299194,2020-09-04
299194,2020-09-07
299194,2020-10-07
299194,2020-10-11
299194,2020-10-18
299194,2020-12-07
299194,2020-12-23
299194,2021-01-06
299194,2021-05-03
299194,2021-05-17
299194,2021-05-28
299194,2021-05-31
299194,2021-06-07
299194,2021-06-11
299194,2021-06-13
299194,2021-06-20
299194,2021-06-23
299194,2021-07-01
299194,2021-07-04
299194,2021-07-09
299194,2021-07-16
299194,2021-07-22
299194,2021-07-29
299194,2021-08-01
299194,2021-08-06
299194,2021-08-15
299194,2021-09-05
299194,2021-09-21
299194,2021-10-15
299194,2021-10-24
299194,2021-10-31
310742,2012-01-31
310742,2012-02-03
310742,2012-05-01
310742,2012-07-02
310742,2012-09-17
310742,2012-10-01
310742,2012-11-26
310742,2012-12-03
310742,2012-12-11
310742,2012-12-21
310742,2013-06-17
310742,2013-06-24
310742,2013-07-22
310742,2013-09-30
310742,2013-10-25
310742,2014-01-14
310742,2014-04-03
310742,2014-04-07
310742,2014-07-03
310742,2016-01-03
310742,2016-03-26
310742,2016-03-27
310742,2016-05-13
310742,2016-05-22
310742,2016-05-27
310742,2016-05-28
310742,2016-06-04
310742,2016-06-06
310742,2016-06-07
310742,2016-06-14
310742,2016-06-18
310742,2016-07-11
310742,2016-07-16
310742,2016-07-18
310742,2016-07-23
310742,2016-07-30
310742,2016-07-31
310742,2016-08-06
310742,2016-08-10
310742,2016-08-22
310742,2016-08-29
310742,2016-09-23
310742,2016-09-27
310742,2016-10-02
310742,2016-10-06
310742,2016-10-08
310742,2016-10-09
310742,2016-11-13
310742,2016-11-23
310742,2016-11-28
310742,2016-12-04
310742,2017-01-30
310742,2017-02-13
310742,2017-03-05
310742,2017-03-12
310742,2017-04-02
310742,2017-04-08
310742,2017-04-09
310742,2017-06-24
310742,2017-07-02
310742,2017-07-05
310742,2017-09-06
310742,2018-01-05
310742,2018-01-12
390028,2013-07-21
390028,2013-10-09
390028,2013-10-21
390028,2014-01-21
390028,2014-03-05
390028,2014-06-10
390028,2014-08-27
390028,2014-09-11
390028,2014-10-05
390028,2014-10-22
390028,2014-12-03
390028,2014-12-08
390028,2014-12-11
390028,2015-03-17
390028,2015-05-23
390028,2015-09-24
390028,2015-10-09
390028,2015-10-24
390028,2015-11-16
390028,2016-05-13
390028,2016-06-18
390028,2016-07-07
390028,2016-08-29
390028,2016-09-28
390028,2016-10-07
390028,2016-11-25
390028,2016-12-08
390028,2017-01-31
390028,2017-04-23
390028,2017-05-22
390028,2017-11-22
390028,2017-12-17
390028,2018-06-03
390028,2018-06-10
390028,2018-07-15
390028,2018-07-20
390028,2019-04-08
390028,2019-09-04
390028,2019-09-18
390028,2019-11-22
411843,2012-04-08
411843,2012-04-27
411843,2012-04-30
411843,2012-05-19
411843,2012-05-21
411843,2012-05-28
411843,2012-06-06
411843,2012-07-14
411843,2012-07-18
411843,2012-07-30
411843,2012-08-06
411843,2012-08-15
411843,2012-08-23
411843,2012-08-31
411843,2012-09-09
411843,2012-09-20
411843,2012-10-15
411843,2012-10-22
411843,2012-10-29
411843,2012-11-04
411843,2012-11-15
411843,2012-11-25
411843,2012-12-11
411843,2012-12-23
411843,2012-12-28
411843,2013-02-11
411843,2013-02-26
411843,2013-03-11
411843,2013-04-01
411843,2013-04-14
411843,2013-04-30
411843,2013-05-06
411843,2013-05-21
411843,2013-05-28
411843,2013-06-02
411843,2013-06-08
411843,2013-06-21
411843,2013-07-22
411843,2013-07-29
411843,2013-08-07
411843,2013-08-11
411843,2013-08-13
411843,2013-08-19
411843,2013-08-22
411843,2013-10-04
411843,2013-12-03
411843,2013-12-09
411843,2013-12-14
411843,2013-12-16
411843,2013-12-29
411843,2014-01-01
411843,2014-01-27
411843,2014-02-03
411843,2014-02-11
411843,2014-02-17
411843,2014-02-22
411843,2014-02-24
411843,2014-03-03
411843,2014-04-03
411843,2014-05-19
411843,2014-05-27
411843,2014-06-03
411843,2014-06-12
411843,2014-06-20
411843,2014-06-23
411843,2014-07-05
411843,2014-07-10
411843,2014-07-14
411843,2014-07-19
411843,2014-07-22
411843,2014-07-28
411843,2014-08-04
411843,2014-08-16
411843,2014-08-18
411843,2014-08-23
411843,2014-08-31
411843,2014-09-05
411843,2014-09-15
411843,2014-10-02
411843,2014-10-06
411843,2014-10-13
411843,2014-11-01
411843,2014-11-03
411843,2014-11-07
411843,2014-11-10
411843,2014-11-15
411843,2014-12-19
411843,2014-12-22
411843,2015-01-13
411843,2015-01-31
411843,2015-02-02
411843,2015-02-07
411843,2015-02-13
411843,2015-02-21
411843,2015-02-23
411843,2015-02-26
411843,2015-03-02
411843,2015-03-09
411843,2015-03-11
411843,2015-03-17
411843,2015-03-23
411843,2015-03-30
411843,2015-04-07
411843,2015-04-17
411843,2015-04-28
411843,2015-05-04
411843,2015-05-18
411843,2015-07-16
411843,2015-07-18
411843,2015-07-27
411843,2015-09-13
411843,2015-10-02
411843,2015-10-10
411843,2015-10-12
411843,2015-10-15
411843,2015-10-27
411843,2015-10-30
411843,2015-11-02
411843,2015-11-06
411843,2015-11-16
411843,2015-11-23
411843,2015-11-28
411843,2015-12-07
411843,2015-12-11
411843,2015-12-14
411843,2016-01-05
411843,2016-01-18
411843,2016-03-17
411843,2016-03-23
411843,2016-03-30
411843,2016-04-05
411843,2016-04-05
411843,2016-04-10
411843,2016-04-11
411843,2016-04-17
411843,2016-04-24
411843,2016-05-04
411843,2016-05-04
411843,2016-05-09
411843,2016-05-13
411843,2016-05-26
411843,2016-06-07
411843,2016-06-09
411843,2016-06-14
411843,2016-06-28
411843,2016-06-30
411843,2016-07-04
411843,2016-12-31
411843,2017-01-02
411843,2017-01-15
411843,2017-01-20
411843,2017-01-26
411843,2017-01-30
411843,2017-02-02
411843,2017-03-04
411843,2017-03-06
411843,2017-04-03
411843,2017-04-07
411843,2017-04-30
411843,2017-06-02
411843,2017-06-05
411843,2017-06-12
411843,2017-07-17
411843,2017-07-24
411843,2017-07-28
411843,2017-07-30
411843,2017-08-07
411843,2017-08-11
411843,2017-08-25
411843,2017-08-28
411843,2017-09-25
411843,2017-10-01
411843,2017-11-05
411843,2017-11-19
411843,2017-11-26
411843,2017-12-03
411843,2017-12-11
411843,2017-12-19
411843,2017-12-30
411843,2018-01-01
411843,2018-02-12
411843,2018-03-24
411843,2018-04-01
411843,2018-04-22
411843,2018-07-06
411843,2018-12-27
411843,2019-02-08
411843,2019-02-12
411843,2019-02-15
411843,2019-04-06
411843,2019-04-25
411843,2019-05-09
411843,2019-05-31
411843,2019-07-11
411843,2019-08-18
411843,2019-08-26
411843,2019-08-31
411843,2019-09-13
411843,2019-09-20
411843,2019-10-06
411843,2019-10-20
411843,2019-11-13
411843,2019-11-22
411843,2019-11-29
411843,2019-12-01
411843,2019-12-04
411843,2019-12-16
411843,2019-12-26
411843,2020-01-03
411843,2020-01-10
411843,2020-01-21
411843,2020-01-25
411843,2020-02-07
411843,2020-02-09
411843,2020-02-18
411843,2020-03-01
411843,2020-08-25
411843,2020-09-20
411843,2020-09-27
411843,2021-02-21
411843,2021-07-12
411843,2021-07-25
411843,2021-08-12
411843,2021-09-10
411843,2021-10-01
412687,2012-08-04
412687,2012-08-11
412687,2012-09-08
412687,2012-09-27
412687,2012-10-08
412687,2012-11-07
412687,2012-11-27
412687,2012-12-11
412687,2013-03-04
412687,2013-05-25
412687,2013-05-30
412687,2013-07-09
412687,2013-07-30
412687,2013-08-26
412687,2013-09-14
412687,2013-10-07
412687,2013-11-12
412687,2013-11-25
412687,2013-12-14
412687,2013-12-21
412687,2014-01-15
412687,2014-02-01
412687,2014-03-22
412687,2014-04-21
412687,2014-06-01
412687,2014-07-09
412687,2014-07-29
412687,2014-08-11
412687,2014-08-26
412687,2014-09-10
412687,2014-09-24
412687,2014-10-15
412687,2014-11-14
412687,2014-11-16
412687,2014-11-29
412687,2014-12-13
412687,2014-12-16
412687,2015-01-17
412687,2015-02-13
412687,2015-02-20
412687,2015-03-06
412687,2015-03-09
412687,2015-03-13
412687,2015-03-18
412687,2015-03-29
412687,2015-04-02
412687,2015-04-06
412687,2015-04-28
412687,2015-05-04
412687,2015-05-08
412687,2015-05-22
412687,2015-05-24
412687,2015-05-31
412687,2015-06-05
412687,2015-06-26
412687,2015-07-15
412687,2015-07-26
412687,2015-08-04
412687,2015-08-12
412687,2015-08-16
412687,2015-08-19
412687,2015-09-04
412687,2015-09-11
412687,2015-09-13
412687,2015-09-17
412687,2015-10-15
412687,2015-10-26
412687,2015-10-29
412687,2015-11-06
412687,2015-11-08
412687,2015-11-19
412687,2015-11-22
412687,2015-11-27
412687,2015-12-07
412687,2015-12-13
412687,2015-12-18
412687,2016-01-17
412687,2016-01-26
412687,2016-01-28
412687,2016-02-02
412687,2016-02-19
412687,2016-02-28
412687,2016-03-03
412687,2016-03-16
412687,2016-03-17
412687,2016-03-24
412687,2016-05-02
412687,2016-05-21
412687,2016-05-31
412687,2016-06-03
412687,2016-06-07
412687,2016-06-19
412687,2016-07-11
412687,2016-07-21
412687,2016-07-25
412687,2016-07-31
412687,2016-08-21
412687,2016-09-01
412687,2016-09-04
412687,2016-09-08
412687,2016-09-23
412687,2016-09-25
412687,2016-09-29
412687,2016-10-03
412687,2016-10-09
412687,2016-10-23
412687,2016-10-29
412687,2016-11-09
412687,2016-11-15
412687,2016-11-20
412687,2016-11-29
412687,2016-12-03
412687,2016-12-06
412687,2016-12-12
412687,2016-12-24
412687,2016-12-30
412687,2017-01-13
412687,2017-01-27
412687,2017-01-30
412687,2017-02-03
412687,2017-02-24
412687,2017-03-05
412687,2017-03-08
412687,2017-03-19
412687,2017-03-24
412687,2017-03-26
412687,2017-03-31
412687,2017-04-03
412687,2017-04-07
412687,2017-04-10
412687,2017-04-12
412687,2017-04-16
412687,2017-05-06
412687,2017-05-10
412687,2017-05-19
412687,2017-05-21
412687,2017-05-26
412687,2017-06-02
412687,2017-06-04
412687,2017-06-10
412687,2017-06-12
412687,2017-06-14
412687,2017-06-30
412687,2017-07-02
412687,2017-07-09
412687,2017-07-14
412687,2017-07-20
412687,2017-07-23
412687,2017-07-28
412687,2017-07-31
412687,2017-08-06
412687,2017-08-11
412687,2017-08-17
412687,2017-08-21
412687,2017-08-24
412687,2017-08-28
412687,2017-09-22
412687,2017-10-06
412687,2017-10-27
412687,2017-11-10
412687,2017-11-13
412687,2017-11-22
412687,2017-11-27
412687,2017-11-30
412687,2017-12-15
412687,2018-01-02
412687,2018-01-23
412687,2018-01-26
412687,2018-01-30
412687,2018-02-08
412687,2018-02-20
412687,2018-03-15
412687,2018-03-21
412687,2018-03-23
412687,2018-04-01
412687,2018-04-12
412687,2018-04-20
412687,2018-05-07
412687,2018-05-14
412687,2018-05-18
412687,2018-06-07
412687,2018-06-11
412687,2018-06-17
412687,2018-06-22
412687,2018-06-28
412687,2018-07-10
412687,2018-07-22
412687,2018-07-27
412687,2018-07-30
412687,2018-08-02
412687,2018-08-05
412687,2018-08-10
412687,2018-08-26
412687,2018-08-31
412687,2018-09-03
412687,2018-09-10
412687,2018-09-13
412687,2018-09-17
412687,2018-09-28
412687,2018-09-30
412687,2018-10-11
412687,2018-10-21
412687,2018-10-24
412687,2018-10-25
412687,2018-10-29
412687,2018-11-01
412687,2018-11-11
412687,2018-11-15
412687,2018-11-22
412687,2018-11-24
412687,2018-12-02
412687,2018-12-15
412687,2019-01-07
412687,2019-01-10
412687,2019-01-13
412687,2019-01-17
412687,2019-01-23
412687,2019-01-25
412687,2019-01-31
412687,2019-02-07
412687,2019-02-11
412687,2019-02-14
412687,2019-02-22
412687,2019-03-01
412687,2019-03-08
412687,2019-03-14
412687,2019-04-12
412687,2019-04-17
412687,2019-05-05
412687,2019-05-15
412687,2019-05-23
412687,2019-05-31
412687,2019-06-02
412687,2019-06-05
412687,2019-06-09
412687,2019-06-14
412687,2019-06-16
412687,2019-06-20
412687,2019-06-27
412687,2019-07-05
412687,2019-07-11
412687,2019-07-26
412687,2019-07-31
412687,2019-08-07
412687,2019-08-11
412687,2019-08-14
412687,2019-08-23
412687,2019-08-26
412687,2019-08-30
412687,2019-09-07
412687,2019-09-10
412687,2019-09-15
412687,2019-09-27
412687,2019-09-30
412687,2019-10-07
412687,2019-10-10
412687,2019-10-20
412687,2019-11-03
412687,2019-11-05
412687,2019-11-14
412687,2019-11-18
412687,2019-12-03
412687,2019-12-12
412687,2019-12-16
412687,2019-12-19
412687,2020-01-10
412687,2020-01-15
412687,2020-01-23
412687,2020-01-30
412687,2020-02-03
412687,2020-02-28
412687,2020-03-02
412687,2020-03-20
412687,2020-05-31
412687,2020-06-03
412687,2020-07-18
412687,2020-07-25
412687,2020-08-15
412687,2020-08-23
412687,2020-08-26
412687,2020-08-31
412687,2020-09-03
412687,2020-09-11
412687,2020-09-13
412687,2020-10-11
412687,2020-10-28
412687,2020-11-01
412687,2020-11-06
412687,2020-12-10
412687,2020-12-24
412687,2021-01-22
412687,2021-01-31
412687,2021-02-13
412687,2021-02-22
412687,2021-02-27
412687,2021-03-12
412687,2021-03-22
412687,2021-04-02
412687,2021-04-13
412687,2021-04-15
412687,2021-05-01
412687,2021-05-03
412687,2021-05-06
412687,2021-06-06
412687,2021-06-11
412687,2021-06-17
412687,2021-07-01
412687,2021-07-02
412687,2021-07-05
412687,2021-07-10
412687,2021-07-15
412687,2021-07-20
412687,2021-07-22
412687,2021-08-06
412687,2021-08-13
412687,2021-08-20
412687,2021-08-25
412687,2021-08-28
412687,2021-09-09
412687,2021-09-11
412687,2021-09-14
412687,2021-10-07
412687,2021-10-13
412687,2021-10-16
412687,2021-10-18
412687,2021-10-31
412687,2021-11-07
412687,2021-11-22
412687,2021-11-28
412687,2021-12-19
556920,2016-08-21
556920,2016-08-30
556920,2016-09-08
556920,2016-09-11
556920,2016-09-14
556920,2016-09-22
556920,2016-09-25
556920,2016-09-29
556920,2016-10-03
556920,2016-10-09
556920,2016-10-11
556920,2016-10-23
556920,2016-10-30
556920,2016-11-02
556920,2016-11-05
556920,2016-11-18
556920,2016-11-19
556920,2016-11-20
556920,2016-11-27
556920,2016-12-04
556920,2016-12-10
556920,2016-12-12
556920,2016-12-20
556920,2017-01-08
556920,2017-01-22
556920,2017-01-27
556920,2017-02-11
556920,2017-02-22
556920,2017-03-02
556920,2017-03-05
556920,2017-03-12
556920,2017-03-19
556920,2017-03-23
556920,2017-04-03
556920,2017-04-05
556920,2017-04-17
556920,2017-04-24
556920,2017-05-01
556920,2017-05-03
556920,2017-05-07
556920,2017-05-12
556920,2017-05-14
556920,2017-05-22
556920,2017-06-04
556920,2017-06-12
556920,2017-06-18
556920,2017-06-25
556920,2017-07-07
556920,2017-09-10
556920,2017-09-16
556920,2017-09-17
556920,2017-09-24
556920,2017-10-06
556920,2017-10-15
556920,2017-10-18
556920,2017-10-29
556920,2017-11-05
556920,2017-11-10
556920,2017-11-13
556920,2017-11-26
556920,2017-12-02
556920,2017-12-03
556920,2017-12-08
556920,2017-12-09
556920,2017-12-14
556920,2017-12-16
556920,2018-01-28
556920,2018-02-14
556920,2018-02-18
556920,2018-02-21
556920,2018-02-25
556920,2018-03-05
556920,2018-03-28
556920,2018-04-01
556920,2018-04-08
556920,2018-04-16
556920,2018-04-20
556920,2018-04-23
556920,2018-04-28
556920,2018-05-06
556920,2018-05-10
556920,2018-05-14
556920,2018-05-16
556920,2018-05-21
556920,2018-05-27
556920,2018-05-28
556920,2018-06-07
556920,2018-06-10
556920,2018-06-11
556920,2018-06-14
556920,2018-06-17
556920,2018-06-20
556920,2018-07-01
556920,2018-07-12
556920,2018-07-26
556920,2018-09-30
556920,2018-11-04
556920,2018-11-06
556920,2018-11-09
556920,2018-11-11
556920,2018-11-20
556920,2018-11-25
556920,2018-11-28
556920,2018-12-21
556920,2019-01-06
556920,2019-02-10
556920,2019-02-17
556920,2019-03-31
556920,2019-04-08
556920,2019-04-11
556920,2019-04-13
556920,2019-04-17
556920,2019-04-19
556920,2019-04-23
556920,2019-04-25
556920,2019-04-27
556920,2019-04-28
556920,2019-05-05
556920,2019-05-13
556920,2019-05-15
556920,2019-05-16
556920,2019-05-17
556920,2019-05-22
556920,2019-05-30
556920,2019-06-02
556920,2019-06-11
556920,2019-06-13
556920,2019-06-16
556920,2019-06-19
556920,2019-06-23
556920,2019-06-26
556920,2019-06-27
556920,2019-09-06
556920,2019-09-09
556920,2019-09-24
556920,2019-10-02
556920,2019-10-06
556920,2019-10-10
556920,2019-10-14
556920,2019-10-17
556920,2019-10-19
556920,2019-10-21
556920,2019-10-24
556920,2019-11-02
556920,2019-11-05
556920,2019-11-11
556920,2019-11-14
556920,2019-11-17
556920,2019-12-01
556920,2019-12-09
556920,2019-12-12
556920,2019-12-17
556920,2019-12-23
556920,2019-12-31
556920,2020-09-21
556920,2020-10-17
556920,2020-11-22
556920,2020-12-19
556920,2021-04-23
556920,2021-04-30
556920,2021-05-03
556920,2021-06-27
556920,2021-07-12
556920,2021-07-15
556920,2021-07-20
556920,2021-08-07
556920,2021-08-09
556920,2021-08-16
556920,2021-08-27
556920,2021-10-16
556920,2021-10-23
556920,2021-10-28
556920,2021-10-30
556920,2021-11-25
568034,2012-08-08
568034,2012-08-18
568034,2012-09-04
568034,2012-10-04
568034,2012-10-12
568034,2012-10-22
568034,2012-11-20
568034,2012-11-26
568034,2012-12-11
568034,2012-12-15
568034,2013-01-19
568034,2013-01-21
568034,2013-02-26
568034,2013-03-04
568034,2013-03-07
568034,2013-03-26
568034,2013-03-29
568034,2013-05-02
568034,2013-06-09
568034,2013-06-24
568034,2013-07-04
568034,2013-07-20
568034,2013-08-08
568034,2013-08-11
568034,2013-08-15
568034,2013-08-29
568034,2013-09-05
568034,2013-09-09
568034,2013-09-13
568034,2013-09-15
568034,2013-10-01
568034,2013-10-05
568034,2013-10-07
568034,2013-10-12
568034,2013-10-22
568034,2013-10-28
568034,2013-10-29
568034,2013-11-02
568034,2013-11-04
568034,2013-11-24
568034,2013-11-25
568034,2013-12-01
568034,2013-12-02
568034,2013-12-09
568034,2013-12-10
568034,2013-12-21
568034,2014-01-03
568034,2014-01-13
568034,2014-01-21
568034,2014-02-09
568034,2014-02-17
568034,2014-02-22
568034,2014-03-03
568034,2014-03-17
568034,2014-03-20
568034,2014-03-24
568034,2014-03-27
568034,2014-03-30
568034,2014-04-03
568034,2014-04-05
568034,2014-04-07
568034,2014-04-14
568034,2014-04-28
568034,2014-05-05
568034,2014-05-12
568034,2014-05-19
568034,2014-05-26
568034,2014-05-28
568034,2014-06-02
568034,2014-06-09
568034,2014-06-12
568034,2014-06-15
568034,2014-06-17
568034,2014-06-23
568034,2014-07-10
568034,2014-07-11
568034,2014-07-18
568034,2014-07-22
568034,2014-07-23
568034,2014-07-25
568034,2014-08-28
568034,2014-09-01
568034,2014-09-08
568034,2014-09-16
568034,2014-09-20
568034,2014-09-22
568034,2014-09-23
568034,2014-09-29
568034,2014-10-04
568034,2014-10-06
568034,2014-10-08
568034,2014-10-11
568034,2014-10-13
568034,2014-10-17
568034,2014-10-20
568034,2014-12-01
568034,2014-12-04
568034,2014-12-08
568034,2014-12-11
568034,2014-12-12
568034,2014-12-15
568034,2015-01-12
568034,2015-01-15
568034,2015-01-16
568034,2015-01-30
568034,2015-02-02
568034,2015-02-05
568034,2015-02-09
568034,2015-02-13
568034,2015-02-17
568034,2015-02-24
568034,2015-03-15
568034,2015-03-22
568034,2015-04-04
568034,2015-04-13
568034,2015-04-15
568034,2015-05-07
568034,2015-05-12
568034,2015-05-18
568034,2015-05-19
568034,2015-05-25
568034,2015-05-29
568034,2015-06-01
568034,2015-06-08
568034,2015-06-11
568034,2015-06-16
568034,2015-06-24
568034,2015-07-05
568034,2015-07-07
568034,2015-07-10
568034,2015-07-13
568034,2015-07-16
568034,2015-07-26
568034,2015-09-13
568034,2015-10-03
568034,2015-10-06
568034,2015-10-07
568034,2015-10-08
568034,2015-10-11
568034,2015-10-12
568034,2015-10-20
568034,2015-10-21
568034,2015-10-24
568034,2015-10-30
568034,2015-11-02
568034,2016-02-09
568034,2016-02-11
568034,2016-02-12
568034,2016-02-15
568034,2016-02-20
568034,2016-02-21
568034,2016-02-26
568034,2016-03-13
568034,2016-03-17
568034,2016-03-19
568034,2016-03-21
568034,2016-04-06
568034,2016-04-06
568034,2016-04-10
568034,2016-04-17
568034,2016-05-02
568034,2016-05-09
