id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
196021,"Large patio, 3 en-suite baths, 19th cent, central",953719,Julia,Eixample,l'Antiga Esquerra de l'Eixample,41.38842,2.16108,Entire home/apt,161,4,277,2021-11-13,2.23,1,214,12,HUTB-506707
196196,✨Large Apt near Sagrada Familia / Shared terrace✨,567180,Sandra,Eixample,la Sagrada Família,41.4066,2.17459,Entire home/apt,193,2,94,2021-11-14,0.75,16,8,2,HUTB-000325
197267,Cozy Studio in Gracia Neighborhood,632830,"M Angeles, Federico",Gràcia,la Vila de Gràcia,41.40661,2.15115,Entire home/apt,28,31,347,2021-10-14,2.86,3,210,4,HUTB01295238
198958,STUNNING sea view + pool Barcelona!,971768,Akira,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40805,2.21487,Entire home/apt,301,2,66,2021-11-14,0.56,9,25,6,HUTB-000926
199794,Centric Double Room Private Bathroom,440825,Teresa,Eixample,l'Antiga Esquerra de l'Eixample,41.38359,2.15812,Private room,38,1,110,2021-11-18,1.09,1,290,15,Exempt
206122,Amazing Loft in BCN Center,1013855,Alejandro,Gràcia,la Vila de Gràcia,41.39877,2.15887,Entire home/apt,144,3,171,2020-08-01,1.40,2,160,0,HUTB-004315
206167,"Bright, comfy, central and with character",1014050,Minerva,Sants-Montjuïc,el Poble Sec,41.3724,2.1648,Entire home/apt,85,3,97,2021-10-27,0.79,1,272,8,HUTB-009804
209673,Sweet Apartment in Gràcia district!,1033366,Elena,Gràcia,la Vila de Gràcia,41.398,2.1553,Entire home/apt,69,2,264,2021-12-04,2.43,1,271,8,HUTB-010932
213368,Lovely room Barcelona up 2 people,1037730,Elisagela Cristina,Gràcia,la Salut,41.41148,2.15896,Private room,55,2,50,2019-10-09,0.41,2,310,0,Exempt
216699,SUPER CENTRAL CUTE DOUBLE ROOM+TERRACE!,1118232,Fran,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38482,2.17795,Private room,42,3,288,2019-10-06,2.38,1,0,0,
228638,Dble room in BCN with yoga shala,1190018,Maria Y Lucas,Gràcia,Vallcarca i els Penitents,41.41143,2.14856,Private room,40,2,18,2019-09-25,0.15,1,160,0,
234375,ATTIC VIEWS SAGRADA FAMILIA,1227290,Francesca,Eixample,el Fort Pienc,41.39889,2.17582,Entire home/apt,109,7,55,2021-11-19,0.83,1,162,6,HUTB-003754
239821,"APARTAMENT BCN MIRALL, in the best neighborhood",1257705,José Luis,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39653,2.1442,Entire home/apt,175,2,27,2019-12-28,0.33,3,279,0,HUTB-005673
242335,Barceloneta Beach Apartment - FOR SEASON,15884961,Enjoy,Ciutat Vella,la Barceloneta,41.38113,2.18897,Entire home/apt,64,33,4,2015-12-21,0.03,10,213,0,Monthly rental only
250016,"Excellent - 3 bedrooms, 2 bathrooms - Gothic",1310304,Luis,Ciutat Vella,el Barri Gòtic,41.38595,2.17505,Entire home/apt,65,50,4,2020-02-16,0.03,64,226,0,
252232,Nice apartment with POOL BARCELONA,1298586,Kristjan Y Ana,Sant Martí,Sant Martí de Provençals,41.41626,2.20149,Entire home/apt,89,2,119,2021-10-22,1.00,6,14,4,HUTB-009465
255195,Lightly apartment with balcony to Las Ramblas,1310304,Luis,Ciutat Vella,el Raval,41.3817,2.17195,Entire home/apt,27,32,21,2021-11-27,0.18,64,172,4,
256354,room in cosy flat....,1348378,Lidia,Gràcia,Vallcarca i els Penitents,41.41437,2.13927,Private room,27,7,57,2021-09-01,0.48,2,223,6,
256677,Barcelona Center!The Gothic Area,1350468,Petrutz,Ciutat Vella,el Barri Gòtic,41.3801,2.17693,Private room,60,3,163,2021-11-29,1.40,1,361,7,
256982,Centric spacious nostalgic Room,1352184,Jasmin,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38333,2.18095,Private room,45,20,119,2021-10-22,1.02,1,324,11,
264125,Sagrada Familia 5' Metro WIFI fibre DISINFECTED,1377744,Esther & Gemma,Sant Martí,el Camp de l'Arpa del Clot,41.41228,2.17582,Entire home/apt,124,4,243,2020-10-11,2.04,2,237,0,HUTB-000806
265491,Beach room amazing view in center,1392322,Kitty,Ciutat Vella,la Barceloneta,41.37722,2.18944,Private room,60,31,164,2021-10-05,1.42,1,73,1,
267816,Luxury Motor Yacht in Barcelona Port Olímpic near Casino,1404293,Sergio,Ciutat Vella,el Barri Gòtic,41.37781,2.18445,Entire home/apt,900,2,26,2021-10-03,0.22,2,352,2,Exempt
268017,Sweet Inn |  Charming 3BR Apt. W/ balcony,1405013,Midtown,Eixample,la Dreta de l'Eixample,41.39268,2.17214,Entire home/apt,149,2,13,2021-10-26,0.11,12,218,3,HUTB-004071
268022,Sweet Inn | Luminous 3BR near Plaza Catalunya,1405013,Midtown,Eixample,la Dreta de l'Eixample,41.39184,2.17146,Entire home/apt,124,2,22,2021-11-11,0.37,12,145,13,HUTB-004072
269467,Sunny and quiet Loft next to Sagrada Familia,1411775,Jeremies,Eixample,la Sagrada Família,41.40181,2.1761,Entire home/apt,92,7,61,2021-10-12,1.27,3,168,7,HUTB-001129
271996,GR Apartment near Sagrada Familia,155686,Sonia,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40456,2.1681,Entire home/apt,51,31,13,2018-08-15,0.11,1,101,0,
272282,Exquisito apartamento con espacios abiertos y luz,1425070,Mar,Eixample,l'Antiga Esquerra de l'Eixample,41.38347,2.15802,Entire home/apt,309,3,319,2021-11-19,2.78,1,150,21,HUTB-003208
273229,Confortable and very well located,1429552,Marta,Eixample,Sant Antoni,41.3778,2.1582,Entire home/apt,60,10,145,2021-09-19,1.24,1,37,8,HUTB 004121
273932,Oriental Design apartment,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3895,2.15769,Entire home/apt,125,3,180,2021-11-21,1.50,36,17,5,HUTB-004184
275336,Noname - Charming 3BR+Terrace just off Gran Via,1435464,Jaume,Eixample,la Nova Esquerra de l'Eixample,41.38307,2.15518,Entire home/apt,94,3,102,2021-10-18,0.90,15,177,4,HUTB-012040
275346,Sunny terrace penthouse by Camp Nou Free Nespresso,1435464,Jaume,Sarrià-Sant Gervasi,Sarrià,41.39176,2.12506,Entire home/apt,174,3,47,2021-11-15,0.41,15,327,5,HUTB-012910
275350,"Parsifal-Front Row Seat on La Rambla, Blend of Character and Modernity",1435464,Jaume,Ciutat Vella,el Raval,41.38099,2.17213,Entire home/apt,90,32,50,2020-01-03,0.53,15,305,0,
276324,COMFORTABLE IN GRACE APARTMENT,1443815,Francisca,Gràcia,la Vila de Gràcia,41.40292,2.16069,Entire home/apt,144,7,63,2021-09-04,0.54,1,335,4,HUTB-780374
276527,Nice rustic apartament - Parc Güell  PARKING FREE,1444707,Jesus,Gràcia,el Coll,41.42042,2.148,Entire home/apt,83,2,420,2021-12-03,3.51,2,171,43,HUTB - 004405
278036,Big Sunny Room - Paseo de Gracia,1451449,Pedro,Eixample,la Dreta de l'Eixample,41.39183,2.16695,Private room,17,8,176,2020-02-27,1.50,8,0,0,Exempt
281978,Big Private Room - Paseo de Gracia,1451449,Pedro,Eixample,la Dreta de l'Eixample,41.39258,2.16832,Private room,55,5,128,2020-03-03,1.06,8,65,0,Exempt
281985,Medium Sise Room - Paseo de Gracia,1451449,Pedro,Eixample,la Dreta de l'Eixample,41.39282,2.16614,Private room,45,5,156,2020-04-04,1.29,8,0,0,Exempt
282679,"Charming Penthouse,two amazing terraces",1354169,Valentin,Eixample,Sant Antoni,41.3787,2.15813,Entire home/apt,500,4,32,2020-02-29,0.28,2,68,0,HUTB-001765
283231,FANTASTIC20m2TerraceVIEW-@800m BEACH/BORN/GOTIC,1475411,Francesco,Sant Martí,el Parc i la Llacuna del Poblenou,41.39086,2.18803,Entire home/apt,84,7,251,2021-12-04,2.10,1,250,30,HUTB-005731
290592,Views SagradaFamilia + metro + WIFI + disinfected,1377744,Esther & Gemma,Eixample,la Sagrada Família,41.41042,2.17595,Entire home/apt,499,3,234,2020-03-15,2.00,2,334,0,HUTB-014728
295200,Attic penthouse with private terrace,612665,Oscar,Gràcia,la Vila de Gràcia,41.40697,2.16106,Entire home/apt,75,3,177,2021-11-22,1.47,4,152,24,HUTB-012627
297066,City Center apartment near Sagrada Familia & a sea,1541784,Aga,Sants-Montjuïc,el Poble Sec,41.37383,2.16894,Entire home/apt,73,1,715,2021-11-19,6.01,1,348,67,HUTB-004770
308166,"ARTIST HOUSE IN DOWNTOWN, GAUDI, LIGHT SUN",1561612,Carlos,Eixample,la Dreta de l'Eixample,41.39318,2.15899,Entire home/apt,155,3,176,2019-11-16,1.48,1,0,0,HUTB-008740
315769,Sagrada Familia vintage apartment,1994100,Marcello,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40466,2.17147,Entire home/apt,89,3,24,2021-08-31,0.20,3,237,2,HUTB-011450
320506,The Loft Barcelona,1642180,The Loft,Sants-Montjuïc,el Poble Sec,41.37195,2.16936,Entire home/apt,85,4,53,2021-11-17,0.45,1,182,1,hutb-004655
323854,Casa Sagrada Familia Bcn Doubleroom,1657312,Alberto,Eixample,la Sagrada Família,41.40843,2.17494,Private room,30,1,21,2014-07-29,0.18,1,98,0,
326464,Charm and quiet room,1669001,Isidro,Nou Barris,Can Peguera,41.43552,2.16423,Private room,60,1,33,2019-12-28,0.38,1,365,0,
327133,Cozy Double Room - Paseo de Gracia,1451449,Pedro,Eixample,la Dreta de l'Eixample,41.39096,2.16614,Private room,12,6,178,2020-06-30,1.49,8,0,0,Exempt
330723,SUNNY ROOM WITH BALCONY,1687383,Juanmi,Ciutat Vella,el Raval,41.37571,2.17118,Private room,35,14,54,2021-11-10,0.47,2,365,3,
330766,Urquinaona Charming and Centric,1687524,Virginia,Eixample,la Dreta de l'Eixample,41.39076,2.17503,Entire home/apt,101,3,177,2021-11-28,1.51,1,42,7,HUTB-003905
330957,Central 3 bedroom beautiful APT,893805,Phil And Fiona,Eixample,la Dreta de l'Eixample,41.39768,2.17032,Entire home/apt,99,2,442,2021-12-06,3.72,11,336,29,HUTB-010749
331026,Small basic room in a nice apt,440881,Lee,Eixample,Sant Antoni,41.37793,2.15978,Private room,20,31,192,2021-10-17,1.63,1,286,11,
335861,Modern Loft Near the Beach,127482361,Apkeys,Sant Martí,el Poblenou,41.40349,2.20414,Entire home/apt,38,2,91,2019-12-13,0.79,12,0,0,HUTB-007075
337755,SEALONA VILA OLIMPICA BEACH,1716315,Marc,Sant Martí,la Vila Olímpica del Poblenou,41.39169,2.1926,Entire home/apt,145,1,17,2021-11-18,0.18,11,48,9,HUTB-002887
342641,Apartment in villa with garden&pool,1738696,Estela,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.42882,2.10123,Entire home/apt,91,2,85,2021-11-05,0.85,1,227,6,HUTB-007301
343861,1BD FLAT WITH WIFI & AC IN GRACIA,1744516,Silvia & Luís,Eixample,la Dreta de l'Eixample,41.39993,2.16536,Entire home/apt,400,3,24,2021-08-29,0.31,20,269,1,HUTB-007447
343864,3 BD APT IN THE HEART OF GRACIA VIRREINA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40735,2.15885,Entire home/apt,400,3,16,2020-03-02,0.18,20,234,0,HUTB-009898
343866,COSY PRINCIPAL 3BD + 2 BATH IN GRACIA VIRREINA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40399,2.15565,Entire home/apt,400,3,34,2020-03-09,0.32,20,229,0,HUTB-008572
343972,Magic Fountain B&B WI-FI DOBLE ROOM,1744964,Patricia,Sants-Montjuïc,la Font de la Guatlla,41.37184,2.14799,Private room,30,2,7,2015-07-06,0.06,1,0,0,
345129,Charming apartment by  Barcelona sailing harbour,1238225,Lucia,Ciutat Vella,el Barri Gòtic,41.38512,2.17129,Private room,75,31,32,2013-10-15,0.27,1,88,0,
351395,Garden House - 3BR Apt with amazing Terrrace,1435464,Jaume,Eixample,el Fort Pienc,41.39271,2.17974,Entire home/apt,101,3,39,2021-11-20,0.38,15,280,4,HUTB-009578
352772,Elegant Centric Attic WIFI Car Park,1786501,Fidel,Eixample,la Nova Esquerra de l'Eixample,41.38184,2.15119,Entire home/apt,124,2,123,2021-11-28,1.30,1,336,20,HUTB-005271
353640,Great Apartment in Heart of Born,1791076,Marta,Ciutat Vella,el Barri Gòtic,41.38219,2.18039,Entire home/apt,93,2,139,2021-11-28,1.50,1,239,9,HUTB-002534
357576,"Authentic Vintage Home  ""El Patio de Gracia""",1809535,Silvia,Gràcia,la Vila de Gràcia,41.40508,2.15491,Entire home/apt,118,1,250,2021-11-23,2.18,2,279,39,001176
357958,Private terrace and bathroom & WiFi,1809119,Katja,Eixample,la Nova Esquerra de l'Eixample,41.38336,2.14977,Private room,32,32,172,2021-09-04,1.61,1,223,9,
359814,APT. 4 P.. IN EIXAMPLE (BARCELONA),1819662,Mar,Eixample,l'Antiga Esquerra de l'Eixample,41.38721,2.15566,Entire home/apt,80,5,4,2015-08-19,0.05,1,224,0,HUTB-001409
359841,"BacRou, design loft near the sea",1820272,Rosa,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40502,2.20802,Entire home/apt,71,2,332,2021-11-30,2.87,4,305,12,HUTB-003912
363601,stylish flat in barcelona center,1837053,Ayal,Ciutat Vella,el Raval,41.37961,2.17306,Entire home/apt,60,32,26,2018-08-23,0.23,1,202,0,
364030,Beatiful Terrace in Bcn center  HUTB-OODIEZ94ZERO3,1839136,Mires,Eixample,Sant Antoni,41.37555,2.16254,Entire home/apt,128,3,297,2021-10-29,2.50,1,249,15,HUTB-001094
365911,"Low-priced,Super Reviewed Apartment",1260560,Ralph,Eixample,la Nova Esquerra de l'Eixample,41.37911,2.15356,Entire home/apt,101,1,91,2021-11-26,0.80,4,191,14,HUTB-004112
370665,"vig RIGHT IN EL BORN, OLD TOWN, HAPPY APARTMENT!!",1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38545,2.18117,Entire home/apt,160,28,0,,,117,365,0,
377161,Rustic apartment Parc Guell II,1444707,Jesus,Gràcia,el Coll,41.41892,2.14871,Entire home/apt,77,2,443,2021-12-07,3.78,2,175,51,HUTB - 004404
379868,INCREDIBLE VIEW front Sagrada Familia+PRIV.BALCONY,1906952,Khris,Eixample,la Sagrada Família,41.4055,2.17124,Private room,47,2,318,2021-09-07,2.75,2,164,6,Exempt
384063,nap2 HAPPY & QUIET 3 BEDROOM & 2 BATHROOMS FLAT!!,1447144,Acomodis Apartments,Eixample,la Dreta de l'Eixample,41.39639,2.17641,Entire home/apt,130,1,9,2019-08-18,0.08,117,354,0,HUTB-02-2012-0109
384155,Barcelona Center Beach Top Design,1751133,The Punset Family,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38416,2.18257,Entire home/apt,88,32,71,2021-09-15,0.62,1,350,1,
384464,Paseo de Gracia / Plaza Catalunya,674212,Juanmi,Eixample,la Dreta de l'Eixample,41.38992,2.16974,Entire home/apt,128,2,107,2021-12-06,0.91,8,339,14,HUTB-011183
385049,MIRADOR 3 Bedroom Apartment Port Vell,3775349,Mafe,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38203,2.18362,Entire home/apt,360,1,234,2021-10-17,1.98,35,53,19,HUTB-000828
393717,Cosy apartment near Las Ramblas,1968590,Manel,Ciutat Vella,el Raval,41.3795,2.16568,Entire home/apt,75,3,318,2020-03-13,2.75,1,239,0,HUTB-002975
399772,ROCAFORT bright & nice 3 stops to Cataluña square,1995385,Ana,Eixample,la Nova Esquerra de l'Eixample,41.38268,2.15044,Entire home/apt,74,2,35,2021-12-05,0.30,3,122,16,HUTB-001948
401481,Centric Apartment in Barcelona,2004002,Xabier,Eixample,la Dreta de l'Eixample,41.38986,2.17095,Private room,40,2,438,2021-12-06,3.72,2,104,43,
408599,Charming 3bedroom flat with balcony,2034854,Roger,Sants-Montjuïc,el Poble Sec,41.37374,2.15852,Entire home/apt,63,2,372,2021-09-25,3.16,1,338,26,HUTB-006818
412649,Cozy flat by the Magic Fountain,542867,Gabriela & Miguel,Sants-Montjuïc,la Font de la Guatlla,41.37279,2.14834,Entire home/apt,66,2,190,2021-11-17,1.62,2,287,14,HUTB-007048
414786,Centric Double Room-Paseo de Gracia,1451449,Pedro,Eixample,la Dreta de l'Eixample,41.39213,2.16607,Private room,42,7,166,2021-12-01,1.41,8,35,1,Exempt
417239,SUNNY APARTMENT WITH TERRACE IN GRACIA,2074943,Kris,Gràcia,la Vila de Gràcia,41.40413,2.15692,Entire home/apt,89,30,98,2021-09-04,0.95,1,209,3,
424137,Spacious apartment just by Las Ramblas,2108468,Pau,Ciutat Vella,el Barri Gòtic,41.37973,2.17458,Entire home/apt,125,1,86,2021-11-17,0.80,7,326,30,HUTB-000945
425639,House with garden,2116153,Victor/Paula,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40864,2.14557,Entire home/apt,397,2,62,2021-11-06,0.68,1,315,8,HUTB-007016
432482,PENTHOUSE PANORAMIC VIEW,898600,Andre,Eixample,la Dreta de l'Eixample,41.39144,2.16128,Entire home/apt,94,1,256,2021-11-26,2.23,2,288,16,HUTB-005602
437886,Centric Apartment in Barcelona 2,2004002,Xabier,Eixample,la Dreta de l'Eixample,41.39202,2.17246,Private room,36,2,246,2019-07-27,2.12,2,87,0,
438102,Nice quiet room close to S. Familia,2176121,Rosa María,Eixample,el Fort Pienc,41.39829,2.1812,Private room,45,3,116,2019-11-30,1.00,2,341,0,
439057,"Paseo de Gracia - Diagonal, 120 m2",2181314,Javier,Gràcia,la Vila de Gràcia,41.40002,2.1579,Entire home/apt,126,2,270,2021-11-21,2.34,1,325,8,HUTB-012497
440427,Just Next to Sagrada Familia!!!,2041901,Dani,Eixample,la Sagrada Família,41.40332,2.17615,Entire home/apt,103,3,97,2021-11-04,0.88,12,223,9,HUTB-001132
