listing_id,date
222565,2014-06-03
222565,2014-06-07
222565,2014-06-12
222565,2014-06-14
222565,2014-06-16
222565,2014-07-14
222565,2014-08-06
222565,2014-08-25
222565,2014-09-25
222565,2015-02-06
222565,2015-04-05
222565,2015-04-14
222565,2015-04-24
222565,2015-05-07
222565,2015-05-19
222565,2015-05-26
222565,2015-06-07
222565,2015-06-12
222565,2015-06-23
222565,2015-06-26
222565,2015-07-02
222565,2015-07-04
222565,2015-07-07
222565,2015-07-24
222565,2015-08-01
222565,2015-08-16
222565,2015-08-22
222565,2015-09-04
222565,2015-09-22
222565,2015-10-03
222565,2015-11-07
222565,2015-11-14
222565,2015-11-22
222565,2015-11-28
222565,2015-12-06
222565,2015-12-13
222565,2015-12-25
222565,2015-12-27
222565,2016-01-03
222565,2016-01-08
222565,2016-01-16
222565,2016-02-04
222565,2016-02-27
222565,2016-02-29
222565,2016-03-16
222565,2016-03-26
222565,2016-03-31
222565,2016-05-13
222565,2016-05-15
222565,2016-05-20
222565,2016-05-28
222565,2016-06-03
222565,2016-06-08
222565,2016-06-11
222565,2016-06-13
222565,2016-06-16
222565,2016-06-20
222565,2016-06-22
222565,2016-06-24
222565,2016-06-26
222565,2016-06-29
222565,2016-07-08
222565,2016-07-09
222565,2016-07-11
222565,2016-07-13
222565,2016-07-17
222565,2016-07-22
222565,2016-07-25
222565,2016-08-02
222565,2016-08-05
222565,2016-08-11
222565,2016-08-14
222565,2016-08-23
222565,2016-08-25
222565,2016-08-29
222565,2016-09-01
222565,2016-09-11
222565,2016-09-14
222565,2016-09-15
222565,2016-09-17
222565,2016-10-06
222565,2016-11-01
222565,2016-11-20
222565,2016-12-04
222565,2016-12-24
222565,2017-03-04
222565,2017-03-19
222565,2017-03-25
222565,2017-04-07
222565,2017-04-16
222565,2017-04-21
222565,2017-05-10
222565,2017-05-13
222565,2017-05-16
222565,2017-05-26
222565,2017-06-03
222565,2017-06-05
222565,2017-07-22
222565,2017-07-24
222565,2017-08-12
222565,2017-08-27
222565,2017-09-01
222565,2017-09-11
222565,2017-09-25
222565,2017-10-01
222565,2017-10-09
222565,2018-01-02
222565,2018-02-11
222565,2018-03-16
222565,2018-03-18
222565,2018-03-28
222565,2018-04-11
222565,2018-05-03
222565,2018-05-13
222565,2018-05-26
222565,2018-06-02
222565,2018-06-08
222565,2018-06-10
222565,2018-06-12
222565,2018-06-22
222565,2018-06-25
222565,2018-06-30
222565,2018-07-02
222565,2018-07-06
222565,2018-07-08
222565,2018-07-14
222565,2018-07-25
222565,2018-07-30
222565,2018-08-04
222565,2018-08-07
222565,2018-08-19
222565,2018-08-21
222565,2018-09-02
222565,2018-09-07
222565,2018-09-12
222565,2018-09-19
222565,2018-09-24
222565,2018-12-01
222565,2018-12-27
222565,2019-02-15
222565,2019-03-05
222565,2019-04-06
222565,2019-04-22
222565,2019-05-03
222565,2019-05-12
222565,2019-06-01
222565,2019-06-04
222565,2019-06-09
222565,2019-06-14
222565,2019-06-23
222565,2019-06-26
222565,2019-06-28
222565,2019-07-09
222565,2019-07-22
222565,2019-08-04
222565,2019-08-11
222565,2019-09-04
222565,2020-08-03
222565,2020-08-12
222565,2021-04-26
227039,2011-11-04
227039,2012-03-05
227039,2012-05-21
227039,2012-06-24
227039,2012-06-28
227039,2012-07-10
227039,2012-07-27
227039,2013-04-22
227039,2013-11-02
227039,2013-12-24
227039,2014-01-04
227039,2014-03-04
227039,2014-04-27
227039,2014-07-28
227039,2014-08-18
227039,2015-09-12
227039,2016-06-11
227039,2016-07-13
227039,2016-08-18
227039,2016-09-06
227039,2017-07-02
227039,2018-01-28
227039,2019-03-03
227039,2019-03-14
227039,2019-06-02
227039,2019-12-20
227039,2020-08-14
227039,2021-08-20
272841,2011-11-26
272841,2011-12-01
272841,2011-12-23
272841,2012-01-19
272841,2012-01-28
272841,2012-02-02
272841,2012-02-11
272841,2012-02-28
272841,2012-03-02
272841,2012-03-18
272841,2012-03-23
272841,2012-03-30
272841,2012-04-19
272841,2012-04-26
272841,2012-05-25
272841,2012-06-01
272841,2012-06-16
272841,2012-06-18
272841,2012-06-29
272841,2012-07-04
272841,2012-07-29
272841,2012-08-11
272841,2012-08-18
272841,2012-08-29
272841,2012-08-30
272841,2012-09-14
272841,2012-09-21
272841,2012-09-22
272841,2012-09-27
272841,2012-09-29
272841,2012-10-03
272841,2012-10-18
272841,2012-10-27
272841,2012-11-03
272841,2012-11-15
272841,2012-12-01
272841,2012-12-20
272841,2013-01-10
272841,2013-01-12
272841,2013-02-10
272841,2013-02-15
272841,2013-03-02
272841,2013-03-06
272841,2013-03-09
272841,2013-03-14
272841,2013-03-16
272841,2013-03-24
272841,2013-04-04
272841,2013-04-06
272841,2013-04-16
272841,2013-04-25
272841,2013-04-27
272841,2013-05-07
272841,2013-05-17
272841,2013-05-25
272841,2013-05-29
272841,2013-05-30
272841,2013-06-01
272841,2013-06-06
272841,2013-06-09
272841,2013-06-10
272841,2013-06-12
272841,2013-06-13
272841,2013-06-14
272841,2013-06-15
272841,2013-06-19
272841,2013-06-28
272841,2013-07-05
272841,2013-08-04
272841,2013-08-10
272841,2013-08-19
272841,2013-08-24
272841,2013-09-05
272841,2013-09-07
272841,2013-09-08
272841,2013-09-13
272841,2013-09-14
272841,2013-09-15
272841,2013-09-20
272841,2013-09-26
272841,2013-09-28
272841,2013-10-12
272841,2013-10-16
272841,2013-10-18
272841,2013-10-19
272841,2013-10-31
272841,2013-11-02
272841,2013-11-08
272841,2013-11-15
272841,2013-11-16
272841,2013-11-30
272841,2013-12-01
272841,2013-12-22
272841,2014-01-19
272841,2014-01-25
272841,2014-02-02
272841,2014-02-07
272841,2014-02-12
272841,2014-02-16
272841,2014-02-20
272841,2014-02-28
272841,2014-03-14
272841,2014-03-28
272841,2014-03-29
272841,2014-04-02
272841,2014-04-04
272841,2014-05-18
272841,2014-05-21
272841,2014-05-25
272841,2014-06-01
272841,2014-06-04
272841,2014-06-19
272841,2014-06-20
272841,2014-06-22
272841,2014-06-25
272841,2014-06-26
272841,2014-06-28
272841,2014-07-25
272841,2014-07-26
272841,2014-09-05
272841,2014-09-10
272841,2014-09-11
272841,2014-09-13
272841,2014-09-19
272841,2014-09-25
272841,2014-09-27
272841,2014-10-01
272841,2014-10-02
272841,2014-10-04
272841,2014-10-05
272841,2014-10-10
272841,2014-10-11
272841,2014-10-12
272841,2014-10-17
272841,2014-10-18
272841,2014-10-19
272841,2014-10-23
272841,2014-10-25
272841,2014-10-30
272841,2014-11-13
272841,2014-11-15
272841,2014-11-25
272841,2014-11-29
272841,2014-12-04
272841,2014-12-13
272841,2014-12-14
272841,2014-12-18
272841,2014-12-31
272841,2015-01-09
272841,2015-01-16
272841,2015-01-18
272841,2015-01-25
272841,2015-01-26
272841,2015-01-27
272841,2015-01-29
272841,2015-02-07
272841,2015-02-09
272841,2015-02-11
272841,2015-02-12
272841,2015-02-25
272841,2015-03-01
272841,2015-03-02
272841,2015-03-03
272841,2015-03-08
272841,2015-03-09
272841,2015-03-11
272841,2015-03-14
272841,2015-03-17
272841,2015-03-26
272841,2015-03-27
272841,2015-03-28
272841,2015-04-03
272841,2015-04-09
272841,2015-04-17
272841,2015-04-23
272841,2015-04-25
272841,2015-05-01
272841,2015-05-08
272841,2015-05-09
272841,2015-05-10
272841,2015-05-14
272841,2015-05-15
272841,2015-05-16
272841,2015-05-19
272841,2015-05-19
272841,2015-05-20
272841,2015-05-21
272841,2015-05-22
272841,2015-05-24
272841,2015-05-28
272841,2015-05-29
272841,2015-06-01
272841,2015-06-02
272841,2015-06-04
272841,2015-06-05
272841,2015-06-07
272841,2015-06-08
272841,2015-06-09
272841,2015-06-10
272841,2015-06-25
272841,2015-06-30
272841,2015-07-02
272841,2015-07-03
272841,2015-07-12
272841,2015-07-14
272841,2015-07-17
272841,2015-07-19
272841,2015-07-23
272841,2015-08-02
272841,2015-08-04
272841,2015-08-12
272841,2015-08-29
272841,2015-08-30
272841,2015-09-02
272841,2015-09-04
272841,2015-09-08
272841,2015-09-12
272841,2015-09-13
272841,2015-09-16
272841,2015-09-27
272841,2015-09-29
272841,2015-09-30
272841,2015-10-03
272841,2015-10-07
272841,2015-10-26
272841,2015-11-20
272841,2015-11-27
272841,2015-12-01
272841,2015-12-03
272841,2015-12-04
272841,2015-12-05
272841,2015-12-13
272841,2015-12-17
272841,2016-01-05
272841,2016-01-09
272841,2016-01-19
272841,2016-01-25
272841,2016-01-27
272841,2016-02-02
272841,2016-02-05
272841,2016-02-06
272841,2016-03-08
272841,2016-03-13
272841,2016-03-17
272841,2016-03-27
272841,2016-04-04
272841,2016-04-16
272841,2016-04-20
272841,2016-04-28
272841,2016-04-30
272841,2016-05-05
272841,2016-05-08
272841,2016-05-13
272841,2016-05-14
272841,2016-05-20
272841,2016-06-07
272841,2016-06-10
272841,2016-06-16
272841,2016-06-19
272841,2016-06-23
272841,2016-06-27
272841,2016-06-30
272841,2016-07-09
272841,2016-07-16
272841,2016-07-21
272841,2016-07-29
272841,2016-08-01
272841,2016-08-12
272841,2016-08-14
272841,2016-08-18
272841,2016-08-18
272841,2016-08-18
272841,2016-08-21
272841,2016-08-27
272841,2016-08-29
272841,2016-09-10
272841,2016-09-17
272841,2016-09-27
272841,2016-10-04
272841,2016-10-08
272841,2016-10-10
272841,2016-10-14
272841,2016-10-24
272841,2016-10-30
272841,2016-11-01
272841,2016-11-19
272841,2016-12-08
272841,2020-08-27
272841,2020-09-13
272841,2020-09-24
272841,2020-10-01
272841,2020-10-09
272841,2020-10-25
272841,2020-11-12
272841,2020-11-26
283737,2012-01-23
283737,2012-03-27
283737,2012-05-02
283737,2012-05-10
283737,2012-05-21
283737,2012-06-23
283737,2012-07-12
283737,2012-07-24
283737,2012-08-09
283737,2012-08-20
283737,2012-09-30
283737,2012-10-12
283737,2012-10-26
283737,2013-01-02
283737,2013-01-30
283737,2013-02-11
283737,2013-03-09
283737,2013-04-27
283737,2013-05-01
283737,2013-06-14
283737,2013-07-11
283737,2013-08-05
283737,2013-09-04
283737,2013-09-23
283737,2013-10-05
283737,2013-10-19
283737,2013-11-01
283737,2013-11-15
283737,2013-12-27
283737,2014-01-17
283737,2014-01-27
283737,2014-02-11
283737,2014-03-29
283737,2014-04-08
283737,2014-04-18
283737,2014-05-07
283737,2014-07-31
283737,2014-08-07
283737,2014-08-17
283737,2014-08-26
283737,2014-09-02
283737,2014-09-10
283737,2014-09-16
283737,2014-10-11
283737,2014-10-13
283737,2014-11-03
283737,2014-11-30
283737,2014-12-04
283737,2014-12-22
283737,2015-01-02
283737,2015-03-21
283737,2015-04-12
283737,2015-04-16
283737,2015-05-02
283737,2015-05-05
283737,2015-05-09
283737,2015-05-14
283737,2015-05-16
283737,2015-05-19
283737,2015-05-25
283737,2015-05-31
283737,2015-06-12
283737,2015-06-25
283737,2015-06-27
283737,2015-07-01
283737,2015-07-15
283737,2015-07-26
283737,2015-07-30
283737,2015-08-10
283737,2015-08-18
283737,2015-08-26
283737,2015-09-13
283737,2015-09-25
283737,2015-09-30
283737,2015-10-05
283737,2015-10-18
283737,2015-11-15
283737,2015-12-01
283737,2015-12-11
283737,2015-12-20
283737,2015-12-29
283737,2016-01-03
283737,2016-01-17
283737,2016-01-23
283737,2016-02-12
283737,2016-02-20
283737,2016-02-25
283737,2016-03-01
283737,2016-03-08
283737,2016-03-20
283737,2016-03-27
283737,2016-04-07
283737,2016-04-11
283737,2016-04-23
283737,2016-04-27
283737,2016-05-06
283737,2016-05-16
283737,2016-05-18
283737,2016-05-24
283737,2016-06-06
283737,2016-06-14
283737,2016-07-30
283737,2016-08-07
283737,2016-08-13
283737,2016-08-24
283737,2016-09-04
283737,2016-09-12
283737,2016-09-18
283737,2016-09-23
283737,2016-10-01
283737,2016-10-11
283737,2016-10-16
283737,2016-10-22
283737,2016-11-12
283737,2016-11-16
283737,2016-11-27
283737,2016-12-09
283737,2016-12-15
283737,2016-12-19
283737,2016-12-23
283737,2017-01-06
283737,2017-01-21
283737,2017-01-27
283737,2017-04-01
283737,2017-04-10
283737,2017-04-17
283737,2017-04-22
283737,2017-05-12
283737,2017-05-18
283737,2017-05-22
283737,2017-05-27
283737,2017-06-01
283737,2017-06-07
283737,2017-06-14
283737,2017-06-26
283737,2017-06-30
283737,2017-07-04
283737,2017-07-14
283737,2017-07-31
283737,2017-08-12
283737,2017-08-19
283737,2017-08-27
283737,2017-09-14
283737,2017-09-24
283737,2017-10-11
283737,2017-11-02
283737,2017-11-11
283737,2017-12-08
283737,2017-12-12
283737,2017-12-29
283737,2018-01-13
283737,2018-01-21
283737,2018-01-31
283737,2018-02-06
283737,2018-02-11
283737,2018-02-26
283737,2018-03-17
283737,2018-05-07
283737,2018-05-13
283737,2018-05-25
283737,2018-06-01
283737,2018-06-12
283737,2018-06-20
283737,2018-06-26
283737,2018-07-03
283737,2018-07-17
283737,2018-07-28
283737,2018-08-05
283737,2018-08-18
283737,2018-09-14
283737,2018-09-21
283737,2018-09-29
283737,2018-10-05
283737,2018-10-10
283737,2018-10-15
283737,2018-10-26
283737,2018-11-17
283737,2018-11-19
283737,2018-11-30
283737,2018-12-05
283737,2018-12-09
283737,2018-12-20
283737,2018-12-25
283737,2018-12-29
283737,2019-01-02
283737,2019-01-13
283737,2019-01-20
283737,2019-02-16
283737,2019-03-17
283737,2019-03-23
283737,2019-03-27
283737,2019-03-30
283737,2019-04-03
283737,2019-04-20
283737,2019-04-28
283737,2019-05-06
283737,2019-05-13
283737,2019-05-25
283737,2019-05-31
283737,2019-06-05
283737,2019-06-10
283737,2019-06-15
283737,2019-06-23
283737,2019-06-28
283737,2019-07-04
283737,2019-07-14
283737,2019-07-18
283737,2019-07-29
283737,2019-08-03
283737,2019-08-07
283737,2019-08-11
283737,2019-08-15
283737,2019-08-25
283737,2019-09-02
283737,2019-09-26
283737,2019-10-01
283737,2019-10-06
283737,2019-10-23
283737,2019-10-27
283737,2019-10-31
283737,2019-11-05
283737,2019-11-09
283737,2019-11-16
283737,2019-11-22
283737,2019-11-26
283737,2019-12-02
283737,2019-12-19
283737,2019-12-23
283737,2019-12-29
283737,2020-01-03
283737,2020-02-29
283737,2020-03-06
283737,2020-06-04
283737,2020-06-27
283737,2020-07-09
283737,2020-07-15
283737,2020-07-21
283737,2020-08-22
283737,2020-09-04
283737,2020-09-07
283737,2020-09-21
283737,2020-10-31
283737,2021-02-20
283737,2021-04-22
283737,2021-04-27
283737,2021-05-08
283737,2021-05-12
283737,2021-05-16
283737,2021-05-24
283737,2021-05-29
283737,2021-06-20
283737,2021-07-03
283737,2021-07-08
283737,2021-07-31
283737,2021-08-05
283737,2021-08-08
283737,2021-08-26
283737,2021-09-05
283737,2021-09-16
283737,2021-09-19
283737,2021-09-23
283737,2021-10-01
283737,2021-10-05
283737,2021-10-13
283737,2021-10-17
283737,2021-10-31
283737,2021-12-04
283737,2021-12-13
292351,2018-01-04
292351,2018-06-22
292351,2018-07-17
292351,2018-08-08
292351,2018-09-21
292351,2019-05-08
292351,2019-07-05
292351,2019-07-14
292351,2019-07-20
292351,2021-10-10
310964,2012-07-25
310964,2012-10-24
310964,2013-08-20
310964,2014-01-02
310964,2014-08-08
310964,2014-08-11
310964,2014-08-18
310964,2015-01-03
310964,2015-07-20
310964,2015-08-16
310964,2017-08-05
310964,2017-08-11
310964,2019-01-06
418818,2012-07-31
418818,2012-08-03
418818,2012-12-15
418818,2013-05-20
418818,2013-05-25
418818,2013-07-02
418818,2013-07-23
418818,2014-07-29
418818,2014-08-05
418818,2014-08-11
418818,2014-08-19
418818,2014-08-20
418818,2014-09-01
418818,2014-10-25
418818,2014-10-31
418818,2015-01-07
418818,2015-05-06
418818,2015-05-10
418818,2015-05-27
418818,2015-07-06
418818,2017-08-06
418818,2018-02-11
418818,2019-01-18
418818,2020-01-02
418818,2020-01-15
418818,2020-01-19
418818,2020-01-29
418818,2020-02-10
418818,2020-02-21
418818,2020-02-26
418818,2020-03-19
420869,2012-05-14
420869,2012-05-31
420869,2012-06-10
420869,2012-09-01
420869,2013-01-12
420869,2013-02-16
420869,2013-03-26
420869,2013-07-11
420869,2013-07-19
420869,2013-07-29
420869,2013-09-21
420869,2014-05-22
420869,2014-06-09
420869,2014-06-12
420869,2014-06-21
420869,2014-06-28
420869,2014-07-05
420869,2014-07-12
420869,2014-07-19
420869,2014-09-01
420869,2015-09-04
420869,2015-09-18
420869,2015-10-16
420869,2016-02-09
420869,2016-07-16
420869,2016-07-27
420869,2016-09-05
420869,2016-09-13
420869,2016-09-17
420869,2016-09-19
420869,2016-09-23
420869,2016-09-24
420869,2016-10-05
420869,2016-10-20
420869,2016-10-27
420869,2016-11-03
420869,2016-11-17
420869,2016-12-01
420869,2016-12-08
420869,2016-12-15
420869,2016-12-22
420869,2017-01-25
420869,2017-02-10
420869,2017-04-06
420869,2017-04-09
420869,2017-04-22
420869,2017-05-06
420869,2017-05-26
420869,2017-06-07
420869,2017-06-28
420869,2017-07-01
420869,2017-09-08
420869,2017-09-13
420869,2017-09-18
420869,2017-09-27
420869,2017-10-03
420869,2017-10-15
420869,2017-10-28
420869,2017-11-05
420869,2018-01-22
420869,2018-04-11
420869,2018-04-20
420869,2018-05-27
420869,2018-06-03
420869,2018-06-04
420869,2018-06-15
420869,2018-06-26
420869,2018-07-20
420869,2018-08-14
420869,2018-08-24
420869,2018-09-02
420869,2018-09-07
420869,2018-09-11
420869,2018-09-19
420869,2018-09-24
420869,2018-10-09
420869,2019-04-15
420869,2019-04-23
420869,2019-05-02
420869,2019-05-14
420869,2019-05-15
420869,2019-06-23
420869,2019-06-25
420869,2019-07-01
420869,2019-07-04
420869,2019-07-13
420869,2019-07-17
420869,2019-09-20
420869,2019-09-27
420869,2019-10-02
420869,2019-10-09
420869,2019-10-22
420869,2020-01-08
420869,2020-02-15
420869,2020-03-06
438084,2019-07-21
438084,2019-08-30
438084,2019-09-07
438084,2020-01-26
438084,2020-05-08
438084,2020-07-29
438084,2020-08-15
438084,2020-09-13
438084,2021-08-15
438084,2021-09-05
551321,2012-08-13
551321,2012-08-24
551321,2012-08-28
551321,2012-11-09
551321,2012-11-23
551321,2012-12-02
551321,2013-03-04
551321,2013-03-09
551321,2013-03-20
551321,2013-04-07
551321,2013-04-13
551321,2013-04-29
551321,2013-05-05
551321,2013-08-08
551321,2013-08-13
551321,2013-09-30
551321,2014-04-06
551321,2014-04-10
551321,2014-04-20
551321,2014-06-06
551321,2014-08-08
551321,2018-02-08
577683,2012-11-25
577683,2013-05-12
577683,2013-06-21
577683,2013-08-31
577683,2015-03-14
577683,2018-04-16
577683,2021-07-03
606954,2014-05-26
606954,2014-08-05
606954,2014-10-09
606954,2020-03-10
610348,2012-09-17
610348,2013-02-28
610348,2013-06-09
610348,2013-09-24
610348,2013-12-24
610348,2014-01-10
610348,2014-04-16
610348,2014-05-08
610348,2014-05-17
610348,2014-05-26
610348,2014-09-25
610348,2014-10-05
610348,2014-12-28
610348,2015-02-23
610348,2015-03-15
610348,2015-06-10
610348,2015-06-20
610348,2015-07-04
610348,2015-07-24
610348,2015-09-11
610348,2015-09-14
610348,2015-10-12
610348,2015-10-17
610348,2015-11-16
610348,2015-12-27
610348,2016-03-22
610348,2016-04-06
610348,2016-04-27
610348,2016-05-17
610348,2016-05-30
610348,2016-06-10
610348,2016-06-25
610348,2016-09-02
610348,2016-09-08
610348,2016-09-13
610348,2016-09-16
610348,2017-01-02
610348,2017-03-21
610348,2017-03-27
610348,2017-05-08
610348,2017-05-28
610348,2017-06-09
610348,2017-07-21
610348,2017-08-13
610348,2017-08-24
610348,2017-08-28
610348,2017-09-21
610348,2017-09-27
610348,2017-10-30
610348,2017-11-26
610348,2017-11-30
610348,2017-12-11
610348,2018-01-02
610348,2018-03-17
610348,2018-04-20
610348,2018-06-06
610348,2018-06-14
610348,2018-06-21
610348,2018-07-21
610348,2018-07-26
610348,2018-08-06
610348,2018-08-16
610348,2018-08-19
610348,2018-08-24
610348,2018-10-07
610348,2018-10-19
610348,2019-01-25
610348,2019-02-02
610348,2019-02-11
610348,2019-02-27
610348,2019-04-14
610348,2019-04-20
610348,2019-04-27
610348,2019-06-09
610348,2019-06-28
610348,2019-07-14
610348,2019-10-03
610348,2019-10-18
610348,2019-10-28
610348,2019-11-03
610348,2019-11-21
610348,2019-12-05
610348,2020-01-04
610348,2020-01-10
610348,2020-01-14
610348,2020-01-18
610348,2020-03-15
610348,2020-08-08
610348,2020-10-22
610348,2020-11-21
610348,2021-08-13
610348,2021-08-26
610348,2021-08-29
610348,2021-09-20
610348,2021-09-28
610348,2021-10-24
610348,2021-10-29
610348,2021-11-01
610348,2021-12-09
610348,2021-12-26
620130,2016-05-01
620130,2016-10-05
620130,2017-01-31
620130,2017-05-31
620130,2017-06-18
620130,2017-06-26
620130,2017-07-05
620130,2017-08-26
620130,2017-12-29
620130,2018-03-16
620130,2018-04-14
620130,2018-06-17
620130,2018-06-22
620130,2018-07-01
620130,2018-07-08
620130,2018-07-27
620130,2018-09-01
620130,2018-12-01
620130,2018-12-27
620130,2019-04-13
620130,2019-04-22
620130,2019-06-30
620130,2019-08-12
620130,2019-10-31
620130,2020-02-08
644888,2012-10-01
644888,2013-04-01
644888,2013-04-08
644888,2013-07-31
644888,2013-08-10
644888,2014-08-03
644888,2014-08-07
644888,2015-04-07
644888,2015-08-03
644888,2015-08-09
644888,2015-10-17
644888,2016-07-31
644888,2017-07-24
644888,2018-07-26
644888,2018-07-31
644888,2021-08-08
652938,2012-09-06
652938,2012-09-14
652938,2012-09-14
652938,2012-09-17
652938,2012-09-23
652938,2012-10-27
652938,2012-10-30
652938,2012-11-05
652938,2012-11-09
652938,2012-11-12
652938,2012-11-16
652938,2012-11-20
652938,2012-11-26
652938,2012-12-20
652938,2013-01-24
652938,2013-05-04
652938,2013-05-27
652938,2013-05-31
652938,2013-06-05
652938,2013-06-22
652938,2013-06-26
652938,2013-06-29
652938,2013-07-13
652938,2013-07-17
652938,2013-07-30
652938,2013-08-10
652938,2013-08-17
652938,2013-08-22
652938,2013-09-06
652938,2013-09-13
652938,2013-09-25
652938,2013-10-05
652938,2013-10-12
652938,2013-11-14
652938,2013-12-15
652938,2014-11-22
652938,2014-12-06
652938,2015-01-24
652938,2015-01-29
652938,2015-02-09
652938,2015-02-28
652938,2015-03-06
652938,2015-04-22
652938,2015-04-30
652938,2015-05-08
652938,2015-06-19
652938,2017-02-27
652938,2017-05-20
652938,2017-06-16
652938,2017-07-07
652938,2017-08-14
652938,2017-09-15
652938,2017-09-17
652938,2017-09-28
700637,2013-08-18
700637,2013-09-01
700637,2013-09-07
700637,2013-09-17
700637,2013-09-28
700637,2013-10-21
700637,2013-11-05
700637,2013-12-05
700637,2013-12-09
700637,2014-02-05
700637,2014-02-17
700637,2014-02-28
700637,2014-03-03
700637,2014-04-07
700637,2014-04-23
700637,2014-05-25
700637,2014-05-28
700637,2014-06-03
700637,2014-06-09
700637,2014-06-10
700637,2014-06-16
700637,2014-06-29
700637,2014-08-05
700637,2014-08-19
700637,2014-08-25
700637,2014-08-28
700637,2015-04-26
706972,2015-10-05
706972,2016-05-20
706972,2018-02-23
706972,2018-07-09
706972,2018-09-30
706972,2019-07-04
706972,2019-10-20
706972,2020-03-17
706997,2013-03-31
706997,2013-07-12
706997,2013-09-24
706997,2016-06-12
706997,2016-06-15
706997,2016-07-24
706997,2016-09-30
706997,2017-07-09
706997,2018-03-11
706997,2018-07-03
706997,2018-12-01
706997,2019-05-31
736917,2013-08-26
736917,2014-05-16
736917,2014-08-18
736917,2014-10-01
736917,2015-05-25
736917,2015-07-19
743035,2013-06-28
743035,2014-01-02
743035,2014-04-13
743035,2014-05-10
743035,2014-05-17
743035,2014-05-31
743035,2014-06-25
743035,2014-06-27
743035,2014-07-14
743035,2014-07-23
743035,2014-07-30
743035,2014-08-12
743035,2014-08-18
743035,2014-08-21
743035,2014-09-04
743035,2014-10-12
743035,2014-10-30
743035,2014-12-22
743035,2014-12-24
743035,2015-01-04
743035,2015-04-10
743035,2015-05-08
743035,2015-05-25
743035,2015-08-13
743035,2015-12-27
743035,2016-04-25
743035,2016-05-16
743035,2016-05-24
743035,2016-06-11
743035,2016-06-23
743035,2016-07-16
743035,2016-08-16
743035,2016-10-28
743035,2016-11-19
743035,2016-12-11
743035,2017-01-02
743035,2017-07-02
